IDPlots	IDGroup	Periode	PlotWeight	Paired_1_2	DivK	Div	NbHerb	NbOudbos	NbSpecRare	NbBos	NbOpen	NbEdge	NbIndif	NbUitheems	OwnerType	ForestAge	Frag	fPeriode	fpnv	fpnvGroup	Rand	FragInv	Fragclass	Bos01
242003	242003_2	2	0.5	FALSE	2.70191669838713	17.0807879701547	41	4	0	2	3	1	20	0	Private	recent	0.3725594	2	40	Elzen-vogelkersbos	Rand	0.6274406	50% tot < 75%	1
242004	242004_1	1	1	FALSE	1.36040709122377	5.10544180490297	5	0	0	0	1	0	4	0	Private	NA	NA	1	69	Eiken-beukenbos	Volledig in bos	NA	NA	0
242007	242007_2	2	0.94	FALSE	1.39522908886395	6.19538721448405	8	1	1	1	0	0	4	0	Private	NA	0.4686671	2	20	Elzenbroekbos	Rand	0.5313329	50% tot < 75%	1
242040	242040_1	1	1	FALSE	2.80577134449951	19.199006834771	41	0	0	1	7	2	23	2	Private	recent	0.6618384	1	40	Elzen-vogelkersbos	Volledig in bos	0.3381616	25% tot < 50%	1
242040	242040_2	2	1	FALSE	0.989116917733728	3.82159741831311	7	0	0	0	1	0	5	0	Private	recent	0.6618384	2	40	Elzen-vogelkersbos	Volledig in bos	0.3381616	25% tot < 50%	0
242049	242049_2	2	1	FALSE	1.2972304826752	5.6608274384333	12	3	0	0	2	0	7	0	Private	NA	NA	2	78	Arm Eiken-beukenbos	Volledig in bos	NA	NA	0
242058	242058_2	2	1	FALSE	2.28782982481871	12.8102728266117	16	2	0	2	0	0	4	0	Private	recent	0.2807045	2	69	Eiken-beukenbos	Volledig in bos	0.7192955	50% tot < 75%	1
242059	242059_2	2	0.61	FALSE	2.22228258415947	11.061031506463	56	6	0	4	9	2	21	0	Private	recent	0.1897099	2	69	Eiken-beukenbos	Rand	0.8102901	75% tot < 95%	1
242085	242085_2	2	1	FALSE	1.09452229261564	3.85847257014645	7	7	0	4	0	0	1	0	Private	recent	0.4833273	2	40	Elzen-vogelkersbos	Volledig in bos	0.5166727	50% tot < 75%	1
242086	242086_1	1	1	FALSE	0	1.64938488846612	1	0	0	0	0	0	0	0	Private	recent	NA	1	69	Eiken-beukenbos	Volledig in bos	NA	NA	0
242122	242122_1	2	1	FALSE	0.419816912419296	2.14024429335253	8	4	0	2	0	0	3	0	Private	recent	0.5313268	2	78	Arm Eiken-beukenbos	Volledig in bos	0.4686732	25% tot < 50%	1
242128	242128_2	2	1	FALSE	1.21783727165659	5.26454806961522	9	1	0	1	0	0	6	1	Private	oud	0.7099792	2	69	Eiken-beukenbos	Volledig in bos	0.2900208	25% tot < 50%	1
242155	242155_2	2	0.67	FALSE	2.43795832159333	7.77841208152589	25	3	2	3	3	2	7	3	Private	NA	0.5793339	2	78	Arm Eiken-beukenbos	Rand	0.4206661	25% tot < 50%	1
242156	242156_2	2	0.86	FALSE	1.51225882145385	5.15802833889669	20	2	0	2	1	1	13	0	Private	NA	0.3374561	2	40	Elzen-vogelkersbos	Rand	0.6625439	50% tot < 75%	1
243019	243019_1	1	1	FALSE	0.565807075847546	2.82644151306657	4	1	0	0	0	0	2	0	Private	recent	NA	1	79	Arm Eiken-beukenbos	Volledig in bos	NA	NA	0
243024	243024_1	1	1	FALSE	1.93805298242366	7.31621236101404	29	2	0	3	1	0	19	0	Private	recent	0.6905749	1	20	Elzenbroekbos	Volledig in bos	0.3094251	25% tot < 50%	1
243024	243024_2	2	1	FALSE	2.18500619404349	9.09179535787414	29	6	0	6	1	2	14	0	Private	recent	0.6905749	2	20	Elzenbroekbos	Volledig in bos	0.3094251	25% tot < 50%	1
243027	243027_2	2	0.83	FALSE	1.19933916351563	5.43261065402125	8	1	0	2	3	0	1	1	Private	NA	0.2805935	2	79	Arm Eiken-beukenbos	Rand	0.7194065	50% tot < 75%	1
243031	243031_2	2	1	FALSE	1.71150707289882	5.94423797826779	23	2	0	4	1	1	12	0	Private	recent	0.7931657	2	20	Elzenbroekbos	Volledig in bos	0.2068343	5% tot < 25%	1
243032	243032_2	2	0.93	FALSE	1.8986728319401	7.29417524455681	16	2	0	0	1	1	8	0	Private	recent	0.7573596	2	20	Elzenbroekbos	Rand	0.2426404	5% tot < 25%	0
243041	243041_2	2	0.81	FALSE	3.1170162826085	25.5163365744619	42	4	0	4	11	2	19	0	Private	recent	0.6337563	2	40	Elzen-vogelkersbos	Rand	0.3662437	25% tot < 50%	1
243042	243042_2	2	1	FALSE	0.695060060323498	3.42575500398107	5	5	0	2	0	0	1	0	Public	recent	0.7854988	2	69	Eiken-beukenbos	Volledig in bos	0.2145012	5% tot < 25%	1
243045	243045_2	2	0.98	FALSE	1.27377364813314	4.80560682925492	9	2	0	1	0	0	7	0	Private	recent	0.6048756	2	20	Elzenbroekbos	Rand	0.3951244	25% tot < 50%	1
243047	243047_1	2	1	FALSE	0.443888663079237	3.32882169433663	4	2	0	2	0	0	1	0	Private	oud	0.7294741	2	79	Arm Eiken-beukenbos	Volledig in bos	0.2705259	25% tot < 50%	1
243048	243048_1	2	1	FALSE	1.37577173892836	5.37078075419438	10	7	0	4	1	0	1	0	Public	oud	0.724909	2	40	Elzen-vogelkersbos	Volledig in bos	0.275091	25% tot < 50%	1
243051	243051_1	1	1	FALSE	2.32553575834329	10.3691572692201	33	8	0	5	1	2	21	0	Private	recent	0.5889863	1	40	Elzen-vogelkersbos	Volledig in bos	0.4110137	25% tot < 50%	1
243051	243051_2	2	1	FALSE	1.44275394179801	4.53745296060625	13	8	0	4	0	0	4	0	Private	recent	0.5889863	2	40	Elzen-vogelkersbos	Volledig in bos	0.4110137	25% tot < 50%	1
243054	243054_1	1	1	FALSE	0.609396928691502	4.59740847058663	3	2	0	0	0	0	2	0	Public	recent	0.5536124	1	79	Arm Eiken-beukenbos	Volledig in bos	0.4463876	25% tot < 50%	0
243054	243054_2	2	0.52	FALSE	0.23547067224597	2.69420351263583	3	2	0	0	0	0	2	0	Public	recent	0.5536124	2	79	Arm Eiken-beukenbos	Rand	0.4463876	25% tot < 50%	0
243055	243055_1	1	1	FALSE	1.69255745871794	6.37877686733232	20	9	0	5	1	1	7	1	Private	recent	0.8279395	1	20	Elzenbroekbos	Volledig in bos	0.1720605	5% tot < 25%	1
243055	243055_2	2	1	FALSE	2.02245453576426	11.2009642621199	20	6	0	5	2	0	8	0	Private	recent	0.8279395	2	20	Elzenbroekbos	Volledig in bos	0.1720605	5% tot < 25%	1
243062	243062_2	2	0.85	FALSE	1.64333173201157	8.55369826174914	10	5	0	3	0	0	4	0	Private	oud	0.7712408	2	78	Arm Eiken-beukenbos	Rand	0.2287592	5% tot < 25%	1
243070	243070_1	1	1	FALSE	1.64642391004441	6.69476179510328	24	0	0	1	6	0	10	2	Private	oud	0.6721392	1	69	Eiken-beukenbos	Volledig in bos	0.3278608	25% tot < 50%	1
243070	243070_2	2	0.95	FALSE	1.83950600861815	7.37610087661733	23	8	0	6	1	1	12	0	Private	oud	0.6721392	2	69	Eiken-beukenbos	Rand	0.3278608	25% tot < 50%	1
243074	243074_2	2	0.6	FALSE	2.39717834565859	12.1253528288269	31	10	0	5	3	1	17	0	Private	NA	0.3678841	2	69	Eiken-beukenbos	Rand	0.6321159	50% tot < 75%	1
243077	243077_2	2	1	FALSE	0.530760756940027	2.66704042931687	9	2	0	1	1	0	6	0	Private	oud	0.7684534	2	69	Eiken-beukenbos	Volledig in bos	0.2315466	5% tot < 25%	1
243080	243080_2	2	0.74	FALSE	2.56271036710849	17.3378767141388	29	5	1	1	4	2	11	2	Private	recent	0.3773936	2	78	Arm Eiken-beukenbos	Rand	0.6226064	50% tot < 75%	1
243082	243082_1	1	1	TRUE	1.42828230246	4.32157914931785	11	5	0	3	0	0	6	0	Private	recent	0.5607937	1	69	Eiken-beukenbos	Volledig in bos	0.4392063	25% tot < 50%	1
243082	243082_1	2	1	TRUE	1.58718037198818	6.06179828176693	12	8	0	5	0	0	6	0	Private	recent	0.5607937	2	69	Eiken-beukenbos	Volledig in bos	0.4392063	25% tot < 50%	1
243087	243087_1	1	1	TRUE	1.17042329078157	4.76336067187474	8	1	0	0	0	0	6	0	Private	recent	0.4424554	1	78	Arm Eiken-beukenbos	Volledig in bos	0.5575446	50% tot < 75%	0
243087	243087_1	2	1	TRUE	1.65511881486423	6.40996343270632	13	4	0	2	1	0	9	0	Private	recent	0.4424554	2	78	Arm Eiken-beukenbos	Volledig in bos	0.5575446	50% tot < 75%	1
243094	243094_2	2	0.89	FALSE	2.25567009390589	9.882112038486	29	8	0	6	2	2	13	1	Private	recent	0.5846978	2	69	Eiken-beukenbos	Rand	0.4153022	25% tot < 50%	1
243102	243102_1	1	1	TRUE	1.33853981266042	5.81884796742461	7	3	0	2	0	0	2	0	Private	recent	0.6005288	1	78	Arm Eiken-beukenbos	Volledig in bos	0.3994712	25% tot < 50%	1
243102	243102_1	2	1	TRUE	1.24074961117101	6.37499323449533	5	4	0	2	0	0	1	0	Private	recent	0.6005288	2	78	Arm Eiken-beukenbos	Volledig in bos	0.3994712	25% tot < 50%	1
243109	243109_2	2	0.61	FALSE	2.42838232227676	13.992866870643	35	4	1	2	6	0	15	2	Private	recent	0.2849163	2	69	Eiken-beukenbos	Rand	0.7150837	50% tot < 75%	1
243111	243111_2	2	0.97	FALSE	1.12444125850271	3.55229641161624	13	0	0	1	2	0	8	1	Private	recent	0.569986	2	50	Eiken-haagbeukenbos	Rand	0.430014	25% tot < 50%	1
243113	243113_1	1	1	TRUE	NA	1.83932182202036	0	0	0	0	0	0	0	0	Public	recent	0.7459804	1	79	Arm Eiken-beukenbos	Volledig in bos	0.2540196	25% tot < 50%	0
243113	243113_1	2	1	TRUE	0	2.51032727842357	1	0	0	0	0	0	1	0	Public	recent	0.7459804	2	79	Arm Eiken-beukenbos	Volledig in bos	0.2540196	25% tot < 50%	0
243118	243118_1	1	1	FALSE	2.24739318418052	10.3574924484588	23	2	0	3	4	0	8	0	Private	oud	0.4550475	1	69	Eiken-beukenbos	Volledig in bos	0.5449525	50% tot < 75%	1
243118	243118_2	2	0.89	FALSE	2.65506646172559	17.0022516470572	33	7	0	4	3	0	20	0	Private	oud	0.4550475	2	69	Eiken-beukenbos	Rand	0.5449525	50% tot < 75%	1
243123	243123_2	2	0.95	FALSE	1.93348964883986	7.82307588241042	26	2	0	1	3	0	17	0	Private	NA	0.5557636	2	69	Eiken-beukenbos	Rand	0.4442364	25% tot < 50%	1
243127	243127_1	2	1	FALSE	2.40436327784467	14.3719890697859	21	6	0	2	2	0	11	0	Public	recent	0.6726635	2	69	Eiken-beukenbos	Volledig in bos	0.3273365	25% tot < 50%	1
243134	243134_2	2	1	FALSE	2.27904186568394	10.0112874132864	23	2	0	4	0	1	10	0	Private	recent	0.7479821	2	40	Elzen-vogelkersbos	Volledig in bos	0.2520179	25% tot < 50%	1
243140	243140_1	2	1	FALSE	1.47937512282742	6.12771800245165	7	3	0	1	0	0	3	0	Private	oud	0.6660205	2	20	Elzenbroekbos	Volledig in bos	0.3339795	25% tot < 50%	1
243142	243142_2	2	0.86	FALSE	1.45294344903324	6.31798900721389	19	2	0	0	3	1	12	0	Private	recent	0.6494498	2	69	Eiken-beukenbos	Rand	0.3505502	25% tot < 50%	0
243144	243144_1	2	1	FALSE	0.916669642555243	3.04927350526127	9	4	0	1	0	0	5	0	Private	recent	0.7152004	2	78	Arm Eiken-beukenbos	Volledig in bos	0.2847996	25% tot < 50%	1
243148	243148_1	1	1	FALSE	1.09861228866811	4.66760730461589	3	1	0	0	0	0	1	0	Private	recent	0.5804101	1	69	Eiken-beukenbos	Volledig in bos	0.4195899	25% tot < 50%	0
243148	243148_2	2	1	FALSE	0.339009224757585	2.01044465127466	4	2	0	0	0	0	2	0	Private	recent	0.5804101	2	69	Eiken-beukenbos	Volledig in bos	0.4195899	25% tot < 50%	0
243153	243153_2	2	0.63	FALSE	1.81519757061233	7.96327274117182	14	5	0	1	2	0	7	0	Private	NA	0.3438679	2	69	Eiken-beukenbos	Rand	0.6561321	50% tot < 75%	1
243158	243158_2	2	0.85	FALSE	0.141353143479449	1.41981440756059	4	4	0	1	0	0	1	0	Public	recent	0.669879	2	78	Arm Eiken-beukenbos	Rand	0.330121	25% tot < 50%	1
243160	243160_2	2	0.86	FALSE	0.735980793790124	3.47285938457758	4	2	0	1	0	0	1	0	Private	recent	0.7731668	2	78	Arm Eiken-beukenbos	Rand	0.2268332	5% tot < 25%	1
244003	244003_2	2	1	FALSE	1.76049119680991	5.84766916444022	27	3	0	2	3	2	15	0	Private	recent	0.6974926	2	20	Elzenbroekbos	Volledig in bos	0.3025074	25% tot < 50%	1
244006	244006_2	2	1	FALSE	1.72759717446684	5.62711667151588	22	1	0	2	0	1	11	0	Private	recent	0.6601496	2	20	Elzenbroekbos	Volledig in bos	0.3398504	25% tot < 50%	1
244009	244009_2	2	0.95	FALSE	1.69366893632345	7.88348399940906	12	1	0	0	4	0	6	0	Private	oud	NA	2	78	Arm Eiken-beukenbos	Rand	NA	NA	0
244017	244017_1	1	1	FALSE	0	1.12430140836151	1	0	0	0	0	0	1	0	Private	recent	0.7830957	1	20	Elzenbroekbos	Volledig in bos	0.2169043	5% tot < 25%	0
244017	244017_2	2	0.99	FALSE	1.60559148278449	5.36214286038008	19	4	0	2	0	0	13	0	Private	recent	0.7830957	2	20	Elzenbroekbos	Rand	0.2169043	5% tot < 25%	1
244018	244018_2	2	1	FALSE	2.33607814925677	10.7590857317875	26	2	0	0	1	2	15	0	Private	NA	0.5252486	2	20	Elzenbroekbos	Volledig in bos	0.4747514	25% tot < 50%	0
244019	244019_1	1	1	FALSE	1.17562864206366	8.76708167911949	4	1	0	0	0	0	0	0	Private	recent	0.7828055	1	78	Arm Eiken-beukenbos	Volledig in bos	0.2171945	5% tot < 25%	0
244019	244019_2	2	1	FALSE	0.512188119449941	2.02616585991212	5	1	0	0	0	0	3	0	Private	recent	0.7828055	2	78	Arm Eiken-beukenbos	Volledig in bos	0.2171945	5% tot < 25%	0
244020	244020_1	1	1	FALSE	1.91556495590085	7.04181908406967	31	6	0	4	1	0	18	0	Private	recent	NA	1	40	Elzen-vogelkersbos	Volledig in bos	NA	NA	1
244034	244034_1	1	1	FALSE	0.73511150587165	3.13197190991048	4	0	0	0	0	0	1	0	Private	recent	0.7115675	1	78	Arm Eiken-beukenbos	Volledig in bos	0.2884325	25% tot < 50%	0
244034	244034_2	2	1	FALSE	0.0809940823333351	1.19867145386698	2	0	0	0	0	0	0	0	Private	recent	0.7115675	2	78	Arm Eiken-beukenbos	Volledig in bos	0.2884325	25% tot < 50%	0
244035	244035_1	1	1	FALSE	0.566065130046575	3.17284145271617	6	3	0	0	0	0	3	0	Private	oud	0.8421954	1	78	Arm Eiken-beukenbos	Volledig in bos	0.1578046	5% tot < 25%	0
244035	244035_2	2	1	FALSE	0.812034003502337	2.36571533149841	5	3	0	1	0	0	3	0	Public	oud	0.8421954	2	78	Arm Eiken-beukenbos	Volledig in bos	0.1578046	5% tot < 25%	1
244043	244043_2	2	0.88	FALSE	2.95180695508001	24.9194931545104	29	4	0	2	1	2	17	2	Public	oud	0.6715625	2	50	Eiken-haagbeukenbos	Rand	0.3284375	25% tot < 50%	1
244049	244049_1	1	1	FALSE	1.17562864206366	7.44082116022603	4	1	0	0	0	0	2	0	Private	oud	NA	1	79	Arm Eiken-beukenbos	Volledig in bos	NA	NA	0
244051	244051_1	1	1	FALSE	1.24457566751015	4.81175366659828	8	1	0	1	0	0	4	0	Private	oud	0.8665752	1	78	Arm Eiken-beukenbos	Volledig in bos	0.1334248	5% tot < 25%	1
244051	244051_2	2	0.84	FALSE	2.08667355000329	9.65585290365403	19	1	0	1	0	1	8	2	Public	oud	0.8665752	2	78	Arm Eiken-beukenbos	Rand	0.1334248	5% tot < 25%	1
244053	244053_1	1	1	FALSE	0.723651706484121	2.36829559195413	6	4	0	1	0	1	1	0	Private	recent	0.8091145	1	50	Eiken-haagbeukenbos	Volledig in bos	0.1908855	5% tot < 25%	1
244053	244053_2	2	1	FALSE	0.953451724472472	3.81507216177794	7	6	0	3	0	0	1	0	Public	recent	0.8091145	2	50	Eiken-haagbeukenbos	Volledig in bos	0.1908855	5% tot < 25%	1
244058	244058_2	2	0.97	FALSE	1.11591718484877	6.28001786212631	15	4	0	2	1	0	9	0	Public	NA	0.6090094	2	78	Arm Eiken-beukenbos	Rand	0.3909906	25% tot < 50%	1
244059	244059_2	2	0.88	FALSE	1.64548388143639	7.08625734078779	20	4	1	3	1	0	9	2	Private	oud	0.8424244	2	78	Arm Eiken-beukenbos	Rand	0.1575756	5% tot < 25%	1
244068	244068_1	1	1	FALSE	1.27056552861733	4.25400676122012	5	0	0	1	0	0	1	0	Private	oud	0.8093058	1	79	Arm Eiken-beukenbos	Volledig in bos	0.1906942	5% tot < 25%	1
244068	244068_2	2	0.88	FALSE	2.11643198371555	9.76684811988615	23	1	0	2	2	0	10	1	Public	oud	0.8093058	2	79	Arm Eiken-beukenbos	Rand	0.1906942	5% tot < 25%	1
244073	244073_1	2	1	FALSE	0.576075249936932	1.89407130311125	7	4	0	1	0	0	4	0	Private	recent	0.7515284	2	78	Arm Eiken-beukenbos	Volledig in bos	0.2484716	5% tot < 25%	1
244076	244076_2	2	0.8	FALSE	1.57089111489469	5.61013375594348	14	3	0	1	2	0	5	0	Public	recent	0.5053841	2	78	Arm Eiken-beukenbos	Rand	0.4946159	25% tot < 50%	1
244077	244077_2	2	0.8	FALSE	0.498612806866844	1.97672600785094	7	1	1	2	0	0	3	0	Private	NA	0.5005029	2	78	Arm Eiken-beukenbos	Rand	0.4994971	25% tot < 50%	1
244080	244080_2	2	1	FALSE	1.04312181131488	2.86496136107166	6	1	0	1	0	0	2	0	Private	oud	0.8704973	2	78	Arm Eiken-beukenbos	Volledig in bos	0.1295027	5% tot < 25%	1
244087	244087_1	1	1	FALSE	0.724215629482176	2.59724003012734	8	0	0	1	1	0	1	0	Private	oud	0.7635661	1	78	Arm Eiken-beukenbos	Volledig in bos	0.2364339	5% tot < 25%	1
244087	244087_2	2	1	FALSE	1.16579853757434	3.41417948015466	7	1	0	2	0	0	2	0	Private	oud	0.7635661	2	78	Arm Eiken-beukenbos	Volledig in bos	0.2364339	5% tot < 25%	1
244088	244088_1	1	1	FALSE	0.398417757561763	1.54103656336309	5	0	0	1	0	0	1	0	Private	oud	NA	1	78	Arm Eiken-beukenbos	Volledig in bos	NA	NA	1
244094	244094_1	2	1	FALSE	0.558012592276106	1.86483199361268	7	1	0	0	0	1	3	0	Private	recent	0.8130873	2	78	Arm Eiken-beukenbos	Volledig in bos	0.1869127	5% tot < 25%	0
244096	244096_2	2	1	FALSE	0.803707591675396	2.26154835073553	5	1	0	1	0	0	2	0	Private	oud	0.8428105	2	78	Arm Eiken-beukenbos	Volledig in bos	0.1571895	5% tot < 25%	1
244100	244100_1	1	1	TRUE	1.56426664016391	5.17807344497256	16	0	0	0	2	0	10	1	Private	recent	0.3849333	1	79	Arm Eiken-beukenbos	Volledig in bos	0.6150667	50% tot < 75%	0
244100	244100_1	2	1	TRUE	1.75498726392935	6.57124451046434	26	4	0	2	1	0	15	0	Private	recent	0.3849333	2	79	Arm Eiken-beukenbos	Volledig in bos	0.6150667	50% tot < 75%	1
244101	244101_1	1	1	TRUE	0.953874717242758	4.67601096117146	6	0	0	1	0	0	2	0	Private	oud	0.6668781	1	78	Arm Eiken-beukenbos	Volledig in bos	0.3331219	25% tot < 50%	1
244101	244101_1	2	1	TRUE	1.15200291859244	3.90662975729692	6	0	0	1	0	0	2	0	Private	oud	0.6668781	2	78	Arm Eiken-beukenbos	Volledig in bos	0.3331219	25% tot < 50%	1
244102	244102_1	1	1	FALSE	0.729342840592971	2.62332818598623	8	2	0	1	0	0	5	0	Private	oud	NA	1	78	Arm Eiken-beukenbos	Volledig in bos	NA	NA	1
244104	244104_1	1	1	FALSE	0.98080516992028	3.13504157146227	9	0	0	1	0	1	2	0	Private	recent	0.6616449	1	78	Arm Eiken-beukenbos	Volledig in bos	0.3383551	25% tot < 50%	1
244104	244104_2	2	1	FALSE	1.55564558840085	5.96240528015683	8	1	0	1	0	0	4	0	Public	recent	0.6616449	2	78	Arm Eiken-beukenbos	Volledig in bos	0.3383551	25% tot < 50%	1
244110	244110_2	2	0.98	FALSE	0.781514831740096	2.53002550879252	7	1	0	1	0	0	3	0	Public	recent	0.7462193	2	78	Arm Eiken-beukenbos	Rand	0.2537807	25% tot < 50%	1
244112	244112_2	2	0.99	FALSE	1.05216741331925	4.055990223271	11	1	0	1	1	1	5	0	Private	oud	0.7117754	2	78	Arm Eiken-beukenbos	Rand	0.2882246	25% tot < 50%	1
244115	244115_1	1	1	FALSE	0.661563238157982	2.2255578150364	2	0	0	0	0	0	0	0	Private	recent	0.6046605	1	79	Arm Eiken-beukenbos	Volledig in bos	0.3953395	25% tot < 50%	0
244115	244115_2	2	1	FALSE	0.100150445701215	1.19568611721673	4	2	0	2	0	0	0	0	Private	recent	0.6046605	2	79	Arm Eiken-beukenbos	Volledig in bos	0.3953395	25% tot < 50%	1
244124	244124_2	2	1	FALSE	1.67418650745053	8.2294080025959	16	7	0	2	0	1	9	0	Private	recent	0.7376175	2	78	Arm Eiken-beukenbos	Volledig in bos	0.2623825	25% tot < 50%	1
244129	244129_1	1	1	FALSE	0.899118016447906	3.96178203380695	8	1	0	0	1	0	2	0	Private	recent	0.7016806	1	20	Elzenbroekbos	Volledig in bos	0.2983194	25% tot < 50%	0
244129	244129_2	2	0.96	FALSE	1.24174554018272	4.88854138499783	6	3	0	1	0	0	2	0	Private	recent	0.7016806	2	20	Elzenbroekbos	Rand	0.2983194	25% tot < 50%	1
244134	244134_2	2	0.93	FALSE	1.63006809391509	5.56627729235575	20	0	0	0	3	1	11	0	Private	NA	0.5059258	2	20	Elzenbroekbos	Rand	0.4940742	25% tot < 50%	0
244137	244137_2	2	0.64	FALSE	1.72965098377319	10.7408356698046	15	3	0	2	2	0	8	0	Private	NA	0.6229583	2	78	Arm Eiken-beukenbos	Rand	0.3770417	25% tot < 50%	1
244151	244151_1	1	1	FALSE	1.80096796796113	6.17973680501385	18	0	0	0	4	0	10	0	Private	recent	0.3353212	1	40	Elzen-vogelkersbos	Volledig in bos	0.6646788	50% tot < 75%	0
244151	244151_2	2	1	FALSE	1.81715630860083	6.70090531254679	17	0	0	0	2	0	12	0	Public	recent	0.3353212	2	40	Elzen-vogelkersbos	Volledig in bos	0.6646788	50% tot < 75%	0
244153	244153_2	2	1	FALSE	1.08794111141884	3.58090241644485	6	4	0	2	0	0	1	0	Private	recent	0.7461999	2	78	Arm Eiken-beukenbos	Volledig in bos	0.2538001	25% tot < 50%	1
244158	244158_2	2	0.95	FALSE	0.679262425789389	2.2995234680528	7	0	0	0	0	0	5	0	Public	recent	0.5347292	2	40	Elzen-vogelkersbos	Rand	0.4652708	25% tot < 50%	0
244159	244159_2	2	0.71	FALSE	1.02611434996146	2.79020299140178	10	0	0	0	0	1	6	0	Private	NA	0.3940894	2	40	Elzen-vogelkersbos	Rand	0.6059106	50% tot < 75%	0
245008	245008_2	2	0.63	FALSE	0.406210641219334	2.07187831504439	7	2	0	1	0	0	4	0	Private	NA	0.6847893	2	78	Arm Eiken-beukenbos	Rand	0.3152107	25% tot < 50%	1
245010	245010_1	2	1	FALSE	1.46056797445409	4.51626533628986	20	1	0	1	2	1	6	2	Private	recent	0.4732718	2	40	Elzen-vogelkersbos	Volledig in bos	0.5267282	50% tot < 75%	1
245012	245012_1	2	1	FALSE	0.106320772962186	1.23235797064856	3	1	0	1	0	0	0	0	Private	recent	0.5937193	2	40	Elzen-vogelkersbos	Volledig in bos	0.4062807	25% tot < 50%	1
245027	245027_1	2	1	FALSE	2.08261127288372	10.0459845041355	15	3	0	5	0	2	6	0	Private	recent	0.5621935	2	40	Elzen-vogelkersbos	Volledig in bos	0.4378065	25% tot < 50%	1
245028	245028_1	2	1	FALSE	0.039827557911359	1.62353288431187	2	0	0	0	0	0	0	0	Private	oud	0.7416111	2	79	Arm Eiken-beukenbos	Volledig in bos	0.2583889	25% tot < 50%	0
245052	245052_1	1	1	FALSE	2.95605384475746	19.9329676857522	28	0	0	1	5	1	13	1	Private	recent	0.3671613	1	69	Eiken-beukenbos	Volledig in bos	0.6328387	50% tot < 75%	1
245052	245052_2	2	0.7	FALSE	1.09861228866811	6.23871887207505	3	0	0	0	0	0	1	0	Private	recent	0.3671613	2	69	Eiken-beukenbos	Rand	0.6328387	50% tot < 75%	0
245061	245061_1	2	1	FALSE	1.73391778370632	5.97270620028067	15	0	0	0	2	0	9	0	Private	recent	0.5913493	2	40	Elzen-vogelkersbos	Volledig in bos	0.4086507	25% tot < 50%	0
245064	245064_2	2	1	FALSE	1.64267768704956	6.22722955789993	23	2	0	2	2	2	12	0	Private	recent	0.7868326	2	40	Elzen-vogelkersbos	Volledig in bos	0.2131674	5% tot < 25%	1
245072	245072_1	1	1	FALSE	1.55226491763581	4.72215336819868	23	0	0	0	6	0	13	0	Private	recent	NA	1	40	Elzen-vogelkersbos	Volledig in bos	NA	NA	0
245074	245074_2	2	0.7	FALSE	2.13707737909128	9.07183768444125	29	1	0	2	2	2	14	1	Private	NA	0.3095689	2	69	Eiken-beukenbos	Rand	0.6904311	50% tot < 75%	1
245075	245075_1	2	1	FALSE	0.974373234055779	3.69486226085299	4	1	0	1	0	0	1	0	Public	oud	0.7410287	2	69	Eiken-beukenbos	Volledig in bos	0.2589713	25% tot < 50%	1
245078	245078_1	2	1	FALSE	1.51844666836149	4.85640345631733	12	2	1	2	0	1	7	2	Private	recent	0.6749581	2	68	Eiken-beukenbos	Volledig in bos	0.3250419	25% tot < 50%	1
245081	245081_1	1	1	TRUE	1.83850523684315	6.28713345834573	18	0	1	0	4	0	10	0	Private	recent	0.6043386	1	40	Elzen-vogelkersbos	Volledig in bos	0.3956614	25% tot < 50%	0
245081	245081_1	2	1	TRUE	1.6802016507843	5.65107950321164	17	4	0	3	0	1	9	0	Private	recent	0.6043386	2	40	Elzen-vogelkersbos	Volledig in bos	0.3956614	25% tot < 50%	1
245085	245085_1	1	1	TRUE	1.99892395974432	14.2447779815293	15	3	0	4	0	1	6	0	Private	recent	0.5023902	1	69	Eiken-beukenbos	Volledig in bos	0.4976098	25% tot < 50%	1
245085	245085_1	2	1	TRUE	1.36078451761766	4.42195785058094	19	4	1	4	0	2	7	2	Private	recent	0.5023902	2	69	Eiken-beukenbos	Volledig in bos	0.4976098	25% tot < 50%	1
245086	245086_1	1	1	TRUE	0.703494277922783	2.0603964654343	6	5	0	2	0	0	1	0	Private	recent	0.7673857	1	69	Eiken-beukenbos	Volledig in bos	0.2326143	5% tot < 25%	1
245086	245086_1	2	1	TRUE	0.509936759498809	2.01426090159743	5	4	0	2	0	0	1	0	Private	recent	0.7673857	2	69	Eiken-beukenbos	Volledig in bos	0.2326143	5% tot < 25%	1
245095	245095_2	2	0.56	FALSE	2.92145730564435	19.3500433176484	29	1	0	2	2	0	20	0	Private	NA	0.4234737	2	68	Eiken-beukenbos	Rand	0.5765263	50% tot < 75%	1
245100	245100_2	2	1	FALSE	1.8801156016648	7.40345038616928	24	11	0	9	0	2	5	0	Private	oud	0.5377614	2	40	Elzen-vogelkersbos	Volledig in bos	0.4622386	25% tot < 50%	1
245104	245104_2	2	0.41	FALSE	2.5365400561579	14.8686442117761	31	3	0	3	2	2	15	0	Private	NA	0.190771	2	68	Eiken-beukenbos	Rand	0.809229	75% tot < 95%	1
245122	245122_1	2	1	FALSE	1.3678725423814	5.19021760518335	13	9	0	7	0	1	2	0	Private	recent	0.608211	2	69	Eiken-beukenbos	Volledig in bos	0.391789	25% tot < 50%	1
