IDPlots	IDGroup	Periode	PlotWeight	v40_L	v41_N	v42_R	v43_V	v44_T	NbHerbL	OwnerType	ForestAge	Frag	fPeriode	fpnv	fpnvGroup	Rand	FragInv
266059	266059_1	2	1	6.0375	2.65204678362573	1.98051948051948	5.51020408163265	5.3469387755102	16	Public	oud	0.9322766	2	78	Arm Eiken-beukenbos	Volledig in bos	0.0677234
266062	266062_1	2	1	6.60278745644599	2.3265306122449	1.77459016393443	6.25	5.96774193548387	14	Public	recent	0.7477947	2	78	Arm Eiken-beukenbos	Volledig in bos	0.2522053
266063	266063_2	2	1	6.16350710900474	2.80402010050251	1.99268292682927	7.33333333333333	6	8	Private	NA	0.9082013	2	78	Arm Eiken-beukenbos	Volledig in bos	0.0917987
266071	266071_1	1	1	5.9375	3.13953488372093	2.36666666666667	6.4	5.69230769230769	12	Private	recent	0.8280469	1	78	Arm Eiken-beukenbos	Volledig in bos	0.1719531
266071	266071_1	2	1	5.97938144329897	3.04324324324324	2.05994550408719	6.10344827586207	5.80952380952381	12	Private	recent	0.8280469	2	78	Arm Eiken-beukenbos	Volledig in bos	0.1719531
266073	266073_2	2	0.68	6.64876033057851	5.07619047619048	5.02777777777778	5.78571428571429	5.44339622641509	45	Public	oud	0.8103318	2	78	Arm Eiken-beukenbos	Rand	0.1896682
266074	266074_2	2	1	6.25438596491228	2.29545454545455	2.3859649122807	6.29824561403509	6	13	Public	recent	0.789561	2	78	Arm Eiken-beukenbos	Volledig in bos	0.210439
266077	266077_1	2	1	6.90196078431373	1.23809523809524	1.97916666666667	7.01574803149606	6	9	Public	recent	0.6093676	2	78	Arm Eiken-beukenbos	Volledig in bos	0.3906324
266078	266078_1	2	1	7.01612903225806	1.06593406593407	2.76470588235294	7.05769230769231	6	7	Public	recent	0.5766164	2	78	Arm Eiken-beukenbos	Volledig in bos	0.4233836
266079	266079_1	2	1	6.08196721311475	4.16216216216216	3.17857142857143	5.94444444444444	5.64864864864865	16	Public	recent	0.6703404	2	78	Arm Eiken-beukenbos	Volledig in bos	0.3296596
266080	266080_2	2	1	7	NA	NA	NA	6	1	Private	NA	0.3940053	2	78	Arm Eiken-beukenbos	Volledig in bos	0.6059947
266081	266081_1	1	1	5.5	4.98780487804878	2.375	5.76422764227642	5.48484848484848	19	Public	recent	NA	1	78	Arm Eiken-beukenbos	Volledig in bos	NA
266082	266082_1	1	1	6.05723905723906	2.93632958801498	2.05860805860806	5.34615384615385	5.84615384615385	12	Public	recent	0.6878115	1	78	Arm Eiken-beukenbos	Volledig in bos	0.3121885
266082	266082_2	2	0.96	6.87192118226601	1.18181818181818	2.37209302325581	6.96143250688705	6	10	Public	recent	0.6878115	2	78	Arm Eiken-beukenbos	Rand	0.3121885
266083	266083_1	1	1	5.91585760517799	3.01718213058419	2.06779661016949	5.5	6	10	Public	oud	NA	1	78	Arm Eiken-beukenbos	Volledig in bos	NA
266084	266084_1	1	1	6.0632183908046	2.93125	2.4	6.36764705882353	5.34615384615385	15	Public	oud	0.8924046	1	78	Arm Eiken-beukenbos	Volledig in bos	0.1075954
266084	266084_1	2	1	5.9297124600639	3	2.25396825396825	6.55421686746988	5.85714285714286	13	Public	oud	0.8924046	2	78	Arm Eiken-beukenbos	Volledig in bos	0.1075954
266085	266085_1	1	1	6.88778877887789	1.47457627118644	1.48275862068966	6.94805194805195	6	12	Private	recent	NA	1	78	Arm Eiken-beukenbos	Volledig in bos	NA
266087	266087_1	1	1	5.59139784946237	3.125	2.390625	5.82758620689655	6	13	Private	recent	0.8255971	1	78	Arm Eiken-beukenbos	Volledig in bos	0.1744029
266087	266087_1	2	1	5.63981042654028	3.20118343195266	2.14024390243902	5.80555555555556	5.83333333333333	17	Private	recent	0.8255971	2	78	Arm Eiken-beukenbos	Volledig in bos	0.1744029
266090	266090_2	2	0.71	6.64734299516908	4.4804469273743	3.82191780821918	5.68131868131868	5.31578947368421	38	Public	recent	0.8760927	2	78	Arm Eiken-beukenbos	Rand	0.1239073
266091	266091_1	2	1	5.67005076142132	3	2.02631578947368	5.08333333333333	6	7	Public	oud	0.8847661	2	78	Arm Eiken-beukenbos	Volledig in bos	0.1152339
266092	266092_2	2	1	5.51515151515152	3.34117647058824	2.15584415584416	5.76	5.90909090909091	13	Public	oud	0.8740848	2	78	Arm Eiken-beukenbos	Volledig in bos	0.1259152
266094	266094_1	2	1	6.18625678119349	2.33078393881453	2.1593625498008	6.80128205128205	5.70967741935484	14	Public	oud	0.740315	2	78	Arm Eiken-beukenbos	Volledig in bos	0.259685
266097	266097_1	1	1	5.55555555555556	3.5	3.13636363636364	5.70588235294118	5.77272727272727	10	Private	recent	0.8275167	1	78	Arm Eiken-beukenbos	Volledig in bos	0.1724833
266097	266097_2	2	1	4.68512110726644	5.91489361702128	3.10752688172043	5.78846153846154	5.22222222222222	16	Private	recent	0.8275167	2	78	Arm Eiken-beukenbos	Volledig in bos	0.1724833
266099	266099_1	1	1	5.9375	3.30283911671924	2.10033444816054	5.83333333333333	5.58333333333333	15	Public	oud	0.9129028	1	78	Arm Eiken-beukenbos	Volledig in bos	0.0870972
266099	266099_2	2	1	5.36040609137056	3.17391304347826	2.18904109589041	5.72340425531915	5.5	20	Public	oud	0.9129028	2	78	Arm Eiken-beukenbos	Volledig in bos	0.0870972
266100	266100_1	1	1	6.63354037267081	1.56140350877193	2.67391304347826	6.18897637795276	5.84313725490196	17	Public	recent	0.8977989	1	78	Arm Eiken-beukenbos	Volledig in bos	0.1022011
266100	266100_2	2	0.93	6.88607594936709	1.09756097560976	2.60714285714286	6.96143250688705	6.11111111111111	14	Public	recent	0.8977989	2	78	Arm Eiken-beukenbos	Rand	0.1022011
266101	266101_1	1	1	5.39578947368421	4.22943722943723	2.19614147909968	6.06369426751592	5.83333333333333	14	Public	recent	0.8864468	1	78	Arm Eiken-beukenbos	Volledig in bos	0.1135532
266101	266101_1	2	1	5.36117381489842	4.43341404358353	2.03041825095057	6.04938271604938	6	11	Public	recent	0.8864468	2	78	Arm Eiken-beukenbos	Volledig in bos	0.1135532
266104	266104_1	1	1	6	2.52631578947368	2.93617021276596	7.5	6	10	Private	oud	0.7619503	1	79	Arm Eiken-beukenbos	Volledig in bos	0.2380497
266104	266104_1	2	1	5.98445595854922	2.24550898203593	2.25	6.86516853932584	5.80769230769231	13	Private	oud	0.7619503	2	79	Arm Eiken-beukenbos	Volledig in bos	0.2380497
266107	266107_1	2	1	5.19453924914676	2.93478260869565	2.06521739130435	6.28571428571429	5.88888888888889	9	Public	recent	0.8659164	2	78	Arm Eiken-beukenbos	Volledig in bos	0.1340836
266108	266108_1	2	1	5.76666666666667	3.125	2.168	5.24	5.88461538461539	12	Public	recent	0.8830122	2	78	Arm Eiken-beukenbos	Volledig in bos	0.1169878
266112	266112_1	2	1	5.70704225352113	3.42281879194631	3.01171875	5.34201954397394	5.15755627009646	16	Private	oud	0.8110606	2	69	Eiken-beukenbos	Volledig in bos	0.1889394
266116	266116_1	1	1	4.57727272727273	6.1151832460733	2.95081967213115	6.1907514450867	6	14	Public	recent	0.9167776	1	78	Arm Eiken-beukenbos	Volledig in bos	0.0832224
266116	266116_2	2	1	5.46570397111913	4.14395393474088	3	5.34971644612476	5.0757180156658	12	Public	recent	0.9167776	2	78	Arm Eiken-beukenbos	Volledig in bos	0.0832224
266117	266117_1	1	1	6.62610229276896	1.72661870503597	2.79620853080569	6.41584158415842	5.03225806451613	14	Public	recent	0.8834572	1	78	Arm Eiken-beukenbos	Volledig in bos	0.1165428
266117	266117_1	2	1	6.529296875	1.62925851703407	2.3	6.80352644836272	5.25531914893617	11	Public	recent	0.8834572	2	78	Arm Eiken-beukenbos	Volledig in bos	0.1165428
266121	266121_1	2	0.96	5.64848484848485	3.97916666666667	2.90277777777778	5.19402985074627	5.25862068965517	21	Private	recent	0.5855882	2	78	Arm Eiken-beukenbos	Rand	0.4144118
266127	266127_1	2	1	5.83600713012478	2.99526066350711	2.07373271889401	5.04545454545455	6	13	Public	recent	0.7454268	2	78	Arm Eiken-beukenbos	Volledig in bos	0.2545732
266128	266128_1	2	1	4.12313432835821	6.70786516853933	3	6.01515151515152	5.2	8	Private	recent	0.8606845	2	78	Arm Eiken-beukenbos	Volledig in bos	0.1393155
266129	266129_1	1	1	5.47368421052632	4.1	3.31818181818182	5.11764705882353	5.61904761904762	17	Private	oud	0.7956401	1	78	Arm Eiken-beukenbos	Volledig in bos	0.2043599
266129	266129_2	2	0.81	5.20512820512821	5.9344262295082	3.4	6.03703703703704	5.72222222222222	15	Private	oud	0.7956401	2	78	Arm Eiken-beukenbos	Rand	0.2043599
266130	266130_1	1	1	5.45454545454545	4.72727272727273	3.625	6.23076923076923	6.4	11	Private	recent	0.7174946	1	78	Arm Eiken-beukenbos	Volledig in bos	0.2825054
266130	266130_1	2	1	4.32022471910112	6.92258064516129	3.9	5.95625	6.28571428571429	13	Private	recent	0.7174946	2	78	Arm Eiken-beukenbos	Volledig in bos	0.2825054
266132	266132_1	1	1	6.42156862745098	3.27027027027027	2.515625	6.26923076923077	5.89285714285714	20	Public	oud	0.8921539	1	78	Arm Eiken-beukenbos	Volledig in bos	0.1078461
266132	266132_2	2	1	6.44520547945205	1.86590038314176	2.21138211382114	7.03726708074534	6	13	Public	oud	0.8921539	2	78	Arm Eiken-beukenbos	Volledig in bos	0.1078461
266133	266133_1	1	1	6.47302158273381	2.07011070110701	2.2	6.78451178451178	5.21739130434783	13	Public	oud	0.7193514	1	79	Arm Eiken-beukenbos	Volledig in bos	0.2806486
266133	266133_2	2	1	6.81390134529148	1.3872437357631	2.81111111111111	6.65023474178404	5.02597402597403	10	Public	oud	0.7193514	2	79	Arm Eiken-beukenbos	Volledig in bos	0.2806486
266134	266134_1	1	1	6.46113074204947	2.12293577981651	2.11705685618729	6.95555555555556	5.75	16	Public	recent	0.8916329	1	78	Arm Eiken-beukenbos	Volledig in bos	0.1083671
266134	266134_1	2	1	6.39483394833948	1.671875	2.12048192771084	6.95628415300546	5.68	12	Public	recent	0.8916329	2	78	Arm Eiken-beukenbos	Volledig in bos	0.1083671
266136	266136_1	1	1	5.28571428571429	5.33333333333333	4.3	5.05882352941176	5.47368421052632	11	Private	recent	0.7361492	1	79	Arm Eiken-beukenbos	Volledig in bos	0.2638508
266136	266136_1	2	1	5.79166666666667	5	3.55555555555556	5.04395604395604	5.91208791208791	10	Private	recent	0.7361492	2	79	Arm Eiken-beukenbos	Volledig in bos	0.2638508
266140	266140_2	2	1	5.09039548022599	3.05813953488372	2.09467455621302	5.92307692307692	6.5	10	Public	oud	0.9016004	2	78	Arm Eiken-beukenbos	Volledig in bos	0.0983996
266141	266141_2	2	1	5.39495798319328	2.95505617977528	2.38461538461538	6.9	6	10	Public	oud	0.9293333	2	78	Arm Eiken-beukenbos	Volledig in bos	0.0706667
266142	266142_1	2	1	5.92146596858639	2.63636363636364	2.07692307692308	6.72155688622755	6	9	Public	recent	0.876327	2	78	Arm Eiken-beukenbos	Volledig in bos	0.123673
266143	266143_1	2	1	5.10829493087558	4.60290556900726	2.2654028436019	6.17874396135266	5.64	17	Public	recent	0.863575	2	78	Arm Eiken-beukenbos	Volledig in bos	0.136425
266145	266145_1	1	1	6.70642201834862	7.73226544622426	6.88861386138614	6.21311475409836	5.49019607843137	17	Private	NA	0.6979797	1	79	Arm Eiken-beukenbos	Volledig in bos	0.3020203
266145	266145_2	2	0.88	5.57767722473605	7.05670103092783	6.60777957860616	7.14921465968586	6.55492424242424	29	Private	NA	0.6979797	2	79	Arm Eiken-beukenbos	Rand	0.3020203
266147	266147_1	1	1	5.91304347826087	5	3.85714285714286	7.81818181818182	5.81818181818182	9	Private	oud	0.7859641	1	78	Arm Eiken-beukenbos	Volledig in bos	0.2140359
266147	266147_1	2	1	5.51428571428571	3.61538461538462	3.18181818181818	5.57142857142857	5.72727272727273	10	Private	oud	0.7859641	2	78	Arm Eiken-beukenbos	Volledig in bos	0.2140359
266148	266148_1	1	1	5.84210526315789	3.8780487804878	2.88888888888889	6	6	12	Public	oud	0.9116468	1	78	Arm Eiken-beukenbos	Volledig in bos	0.0883532
266148	266148_1	2	1	5.15	3.47058823529412	2.29166666666667	5.41176470588235	5.55555555555556	11	Public	oud	0.9116468	2	78	Arm Eiken-beukenbos	Volledig in bos	0.0883532
266149	266149_1	1	1	6.03947368421053	3.16901408450704	2.13875598086124	5.31914893617021	5.23913043478261	12	Public	oud	0.9501871	1	78	Arm Eiken-beukenbos	Volledig in bos	0.0498129
266149	266149_1	2	1	5.1140350877193	4.85185185185185	2.10989010989011	5.99386503067485	5.76470588235294	14	Public	oud	0.9501871	2	78	Arm Eiken-beukenbos	Volledig in bos	0.0498129
266150	266150_1	1	1	6.78883495145631	1.22110552763819	2.375	7.00842696629214	6	13	Public	oud	0.8102924	1	78	Arm Eiken-beukenbos	Volledig in bos	0.1897076
266150	266150_1	2	1	6.17767295597484	1.90353697749196	1.97348484848485	6.97493036211699	6	10	Public	oud	0.8102924	2	78	Arm Eiken-beukenbos	Volledig in bos	0.1897076
266153	266153_2	2	0.79	6	3	3	5	6	7	Public	recent	0.9010856	2	78	Arm Eiken-beukenbos	Rand	0.0989144
266154	266154_1	2	1	5.65116279069767	2.97058823529412	2.31578947368421	5.4	6.4	8	Public	recent	0.8941361	2	78	Arm Eiken-beukenbos	Volledig in bos	0.1058639
266156	266156_2	2	0.87	6.0462962962963	5.16666666666667	4.22727272727273	6.41176470588235	5.30909090909091	33	Public	recent	0.9123092	2	78	Arm Eiken-beukenbos	Rand	0.0876908
266158	266158_1	2	1	4.99056603773585	3.47540983606557	2.06015037593985	5.85185185185185	5.53333333333333	17	Public	oud	0.8586828	2	78	Arm Eiken-beukenbos	Volledig in bos	0.1413172
267020	267020_1	1	1	7.78173719376392	6.80320366132723	6.97927461139896	5.04952830188679	5.95533498759305	23	Public	recent	NA	1	40	Elzen-vogelkersbos	Volledig in bos	NA
274006	274006_2	2	1	5	4.6	3.2	6.33333333333333	5.42857142857143	8	Private	NA	0.5277182	2	69	Eiken-beukenbos	Volledig in bos	0.4722818
274116	274116_1	1	1	5.3125	7	4.3	6	7.21428571428571	7	Public	oud	0.6383125	1	69	Eiken-beukenbos	Volledig in bos	0.3616875
274116	274116_1	2	1	5.18604651162791	6.28571428571429	3.69230769230769	6.48	6.37037037037037	9	Public	oud	0.6383125	2	69	Eiken-beukenbos	Volledig in bos	0.3616875
282096	282096_1	2	1	5.9943342776204	3.03682719546742	3.00854700854701	5.002849002849	5.002849002849	6	Private	oud	0.509896	2	40	Elzen-vogelkersbos	Volledig in bos	0.490104
282112	282112_2	2	1	5.28846153846154	4.38181818181818	3.80434782608696	5.24528301886792	5.05263157894737	9	Public	oud	0.6597067	2	40	Elzen-vogelkersbos	Volledig in bos	0.3402933
282143	282143_1	2	1	4.84745762711864	6.75862068965517	4.88888888888889	5.33333333333333	5.84615384615385	12	Private	NA	0.6177309	2	78	Arm Eiken-beukenbos	Volledig in bos	0.3822691
282144	282144_2	2	1	6.60662525879917	6.40087145969499	6.18796992481203	6.649377593361	5.22374429223744	31	Public	NA	0.7414249	2	69	Eiken-beukenbos	Volledig in bos	0.2585751
282149	282149_2	2	0.69	5.805	7.6536312849162	6.98670212765957	6.01520912547528	5.8956043956044	15	Public	NA	0.5743202	2	69	Eiken-beukenbos	Rand	0.4256798
282150	282150_1	1	1	6	3	3	5	5	2	Public	oud	0.6310807	1	69	Eiken-beukenbos	Volledig in bos	0.3689193
282150	282150_1	2	1	6.64327485380117	6.60233918128655	5.72	5.29268292682927	5.96825396825397	25	Public	oud	0.6310807	2	69	Eiken-beukenbos	Volledig in bos	0.3689193
282151	282151_1	1	1	5.95616438356164	3.06043956043956	2.97777777777778	5.01098901098901	5	7	Private	oud	0.6468042	1	69	Eiken-beukenbos	Volledig in bos	0.3531958
282151	282151_1	2	1	5.94965675057208	3.52424942263279	2.90909090909091	5.1108545034642	5.01028277634961	7	Public	oud	0.6468042	2	69	Eiken-beukenbos	Volledig in bos	0.3531958
283083	283083_1	1	1	4.65454545454545	6.27835051546392	3.05263157894737	5.85148514851485	5.28571428571429	10	Public	oud	0.5585614	1	69	Eiken-beukenbos	Volledig in bos	0.4414386
283083	283083_1	2	1	4.79527559055118	5.52100840336134	3.18181818181818	5.69918699186992	5.09302325581395	8	Public	oud	0.5585614	2	69	Eiken-beukenbos	Volledig in bos	0.4414386
283091	283091_1	2	1	5.94986072423398	3.10027855153203	3	5.02506963788301	5	3	Public	oud	0.621659	2	40	Elzen-vogelkersbos	Volledig in bos	0.378341
283129	283129_1	1	1	5.92349726775956	3.06703910614525	3.04469273743017	5.01104972375691	5.04469273743017	6	Public	recent	0.6282133	1	69	Eiken-beukenbos	Volledig in bos	0.3717867
283129	283129_1	2	1	4.77165354330709	5.66666666666667	3.17582417582418	5.64102564102564	5.58653846153846	6	Public	recent	0.6282133	2	69	Eiken-beukenbos	Volledig in bos	0.3717867
284031	284031_2	2	1	5.5	7.99358974358974	7	5.9741935483871	5.5	5	Private	NA	0.2633524	2	69	Eiken-beukenbos	Volledig in bos	0.7366476
285027	285027_1	2	1	4.16216216216216	6.21212121212121	4.82352941176471	5.48484848484848	6	9	Private	recent	0.4607671	2	50	Eiken-haagbeukenbos	Volledig in bos	0.5392329
285029	285029_2	2	1	5.59487179487179	7.69158878504673	7	6.11208791208791	5.45945945945946	24	Private	NA	0.4389853	2	40	Elzen-vogelkersbos	Volledig in bos	0.5610147
285062	285062_2	2	0.91	4.41509433962264	6.27659574468085	5.35714285714286	5.55102040816327	5.13888888888889	21	Private	recent	0.6700133	2	78	Arm Eiken-beukenbos	Rand	0.3299867
286019	286019_1	1	1	5.31818181818182	7.12903225806452	4.15789473684211	5.59259259259259	6.16666666666667	9	Private	oud	NA	1	40	Elzen-vogelkersbos	Volledig in bos	NA
288037	288037_2	2	1	6.54285714285714	7	6.93636363636364	6.02843601895735	5.83333333333333	22	Public	NA	0.5790046	2	40	Elzen-vogelkersbos	Volledig in bos	0.4209954
291113	291113_2	2	1	6.79824561403509	6.9537037037037	6.11904761904762	4.82758620689655	5.95049504950495	20	Public	NA	0.5872933	2	78	Arm Eiken-beukenbos	Volledig in bos	0.4127067
292020	292020_2	2	0.37	4.1980198019802	7.15584415584416	6.9344262295082	5.22530864197531	5.12709030100334	16	Private	NA	0.1624272	2	40	Elzen-vogelkersbos	Rand	0.8375728
292051	292051_1	1	1	6.25748502994012	5.92796610169492	6.53439153439153	6.47766323024055	5.25595238095238	53	Public	recent	0.4621595	1	78	Arm Eiken-beukenbos	Volledig in bos	0.5378405
292051	292051_2	2	1	4.8348623853211	6.95348837209302	6.61764705882353	5.76271186440678	5.18691588785047	14	Public	recent	0.4621595	2	78	Arm Eiken-beukenbos	Volledig in bos	0.5378405
292106	292106_2	2	1	5.44444444444444	5.5	4	6	6.4	7	Public	recent	0.6936476	2	69	Eiken-beukenbos	Volledig in bos	0.3063524
292107	292107_2	2	0.94	4.10455764075067	7.95375722543353	7	5.30401529636711	5	6	Public	recent	0.5561328	2	40	Elzen-vogelkersbos	Rand	0.4438672
292136	292136_2	2	0.7	5.91666666666667	6.78688524590164	6.14893617021277	5.67692307692308	5.67857142857143	15	Private	NA	0.2838718	2	40	Elzen-vogelkersbos	Rand	0.7161282
293006	293006_1	1	1	6.95541401273885	8.90062111801242	7.1	5.05454545454545	5.03205128205128	6	Private	recent	NA	1	69	Eiken-beukenbos	Volledig in bos	NA
293064	293064_1	2	1	4	7	7	6	5	4	Private	oud	0.5178819	2	69	Eiken-beukenbos	Volledig in bos	0.4821181
293069	293069_1	1	1	6.71428571428571	2.5	3.14285714285714	4.66666666666667	5	6	Private	oud	0.6377336	1	69	Eiken-beukenbos	Volledig in bos	0.3622664
293069	293069_2	2	1	7.32394366197183	3.75	3.12	6.74468085106383	5.07975460122699	14	Private	oud	0.6377336	2	69	Eiken-beukenbos	Volledig in bos	0.3622664
293076	293076_2	2	1	4	7	NA	6	NA	2	Private	oud	0.826903	2	69	Eiken-beukenbos	Volledig in bos	0.173097
293077	293077_1	2	1	6.69230769230769	8.64583333333333	7	5.27083333333333	5	6	Private	recent	0.6410476	2	78	Arm Eiken-beukenbos	Volledig in bos	0.3589524
293128	293128_2	2	1	5.62790697674419	4.20512820512821	3.1025641025641	7	5.30769230769231	6	Private	oud	0.6376028	2	68	Eiken-beukenbos	Volledig in bos	0.3623972
294080	294080_2	2	0.38	6.02214022140221	7.12745098039216	7.87719298245614	5.92727272727273	5.0590405904059	6	Private	recent	0.3256904	2	40	Elzen-vogelkersbos	Rand	0.6743096
294125	294125_2	2	1	5.85148514851485	7.63374485596708	7.10891089108911	6.01515151515152	5.53260869565217	13	Public	NA	0.349039	2	40	Elzen-vogelkersbos	Volledig in bos	0.650961
295010	295010_2	2	1	6.7037037037037	8.03183023872679	6.98876404494382	5.94354838709677	5.19230769230769	9	Public	NA	0.6024288	2	40	Elzen-vogelkersbos	Volledig in bos	0.3975712
296062	296062_2	2	0.8	6.63888888888889	6.61904761904762	6.7843137254902	6.03658536585366	5.6304347826087	39	Public	NA	0.4916626	2	50	Eiken-haagbeukenbos	Rand	0.5083374
296070	296070_1	1	1	7.09706546275395	5.40277777777778	6.34358974358974	5.84829721362229	5.66336633663366	43	Public	NA	0.576193	1	40	Elzen-vogelkersbos	Volledig in bos	0.423807
296070	296070_2	2	0.93	6.12474012474012	6.99391480730223	7.68949771689498	6.5	5.13968957871397	26	Public	NA	0.576193	2	40	Elzen-vogelkersbos	Rand	0.423807
296073	296073_2	2	1	4.48275862068965	7.24324324324324	6.38461538461539	5.66666666666667	5.44444444444444	10	Private	oud	0.521027	2	69	Eiken-beukenbos	Volledig in bos	0.478973
296085	296085_1	1	1	6.16666666666667	8.05	6.89189189189189	5.95	5.66666666666667	4	Public	recent	0.4947018	1	50	Eiken-haagbeukenbos	Volledig in bos	0.5052982
296085	296085_2	2	0.73	5.83969465648855	5.33636363636364	4.02666666666667	5.88461538461539	5.15789473684211	26	Public	recent	0.4947018	2	50	Eiken-haagbeukenbos	Rand	0.5052982
296087	296087_2	2	1	6.76605504587156	5.78918918918919	6.52941176470588	7.23684210526316	5.34391534391534	24	Public	NA	0.4950557	2	50	Eiken-haagbeukenbos	Volledig in bos	0.5049443
