IDPlots	Periode	IDGroup	PlotWeight	StartPeriode	DateDendro	Reeks	staand	liggend	totaal	StandType	OwnerType	ForestType	UBBP_MeerDan10Jr	UBBP	ForestAge	Frag	pnv	Paired_1_2	fpnv	fPeriode	fpnvGroup	Weight	Year	Rand
185038	2	185038_1	1	1	2014	6	7.03194733677584	36.7267366227726	43.7586839595484	naaldhout	Public	I	FALSE	FALSE	oud	0.7252191	78	TRUE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
185047	1	185047_1	1	1	1999	6	24.7768902237018	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.5857075	20	FALSE	20	1	Elzenbroekbos	1	1999	Volledig in bos
185047	2	185047_2	0.84	2	2014	6	0	0	0	loofhout	Private	B	FALSE	FALSE	recent	0.5857075	20	FALSE	20	2	Elzenbroekbos	0.84	2014	Rand
185058	1	185058_1	1	1	1999	7	0	NA	NA	loofhout	Public	NA	FALSE	FALSE	recent	0.4784431	78	TRUE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
185058	2	185058_1	1	1	2015	7	0	0	0	loofhout	Public	I	FALSE	TRUE	recent	0.4784431	78	TRUE	78	2	Arm Eiken-beukenbos	1	2015	Volledig in bos
185062	1	185062_1	1	1	1999	6	0	NA	NA	loofhout	Public	NA	FALSE	FALSE	recent	0.6680173	78	TRUE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
185062	2	185062_1	1	1	2014	6	9.75716251110168	17.600794515276	27.3579570263777	gemengd loofhout	Public	I	FALSE	TRUE	recent	0.6680173	78	TRUE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
185070	1	185070_1	1	1	1999	6	0	0	0	naaldhout	Private	I	FALSE	FALSE	recent	0.5175551	78	FALSE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
185070	2	185070_2	0.87	2	2014	6	0	0	0	naaldhout	Private	I	FALSE	FALSE	recent	0.5175551	78	FALSE	78	2	Arm Eiken-beukenbos	0.87	2014	Rand
185075	1	185075_1	1	1	1999	7	40.2928006519847	NA	NA	naaldhout	Private	NA	FALSE	FALSE	recent	0.6690775	78	FALSE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
185075	2	185075_2	1	2	2015	7	0	0	0	naaldhout	Private	I	FALSE	FALSE	recent	0.6690775	78	FALSE	78	2	Arm Eiken-beukenbos	1	2015	Volledig in bos
185083	1	185083_1	1	1	1999	7	5.14795949588039	0.645038921305912	5.7929984171863	gemengd loofhout	Private	I	FALSE	FALSE	recent	0.6429231	78	TRUE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
185083	2	185083_1	1	1	2015	7	1.80704136838376	0	1.80704136838376	naaldhout	Private	I	FALSE	TRUE	recent	0.6429231	78	TRUE	78	2	Arm Eiken-beukenbos	1	2015	Volledig in bos
185087	1	185087_1	1	1	1999	6	3.28148807857095	0	3.28148807857095	naaldhout	Private	I	FALSE	FALSE	recent	0.5468568	78	TRUE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
185087	2	185087_1	1	1	2014	6	27.4393867197975	47.3824157248746	74.8218024446721	gemengd naaldhout	Private	I	FALSE	FALSE	recent	0.5468568	78	TRUE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
185092	1	185092_1	1	1	1999	7	34.095099675801	NA	NA	loofhout	Private	NA	FALSE	FALSE	NA	0.7188332	69	FALSE	69	1	Eiken-beukenbos	1	1999	Volledig in bos
185092	2	185092_2	1	2	2015	7	0	5.98497682653147	5.98497682653147	loofhout	Private	I	FALSE	FALSE	NA	0.7188332	69	FALSE	69	2	Eiken-beukenbos	1	2015	Volledig in bos
185100	1	185100_1	1	1	1999	7	15.4597091203494	0.645038921305912	16.1047480416553	naaldhout	Public	I	FALSE	FALSE	recent	0.7938763	78	FALSE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
185100	2	185100_2	1	2	2015	7	0	3.31728370147726	3.31728370147726	gemengd naaldhout	Public	I	FALSE	TRUE	recent	0.7938763	78	FALSE	78	2	Arm Eiken-beukenbos	1	2015	Volledig in bos
185108	2	185108_2	0.57	2	2015	7	0	0	0	loofhout	Private	I	FALSE	FALSE	NA	0.4208807	78	FALSE	78	2	Arm Eiken-beukenbos	0.57	2015	Rand
185110	1	185110_1	1	1	1999	6	7.00451564485681	NA	NA	naaldhout	Private	NA	FALSE	FALSE	recent	0.6279762	78	FALSE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
185110	2	185110_2	1	2	2014	6	0	4.79803500440962	4.79803500440962	naaldhout	Private	I	FALSE	FALSE	recent	0.6279762	78	FALSE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
185116	1	185116_1	1	1	1999	7	10.1558280857473	0	10.1558280857473	loofhout	Private	D	FALSE	FALSE	recent	NA	20	FALSE	20	1	Elzenbroekbos	1	1999	Volledig in bos
185117	2	185117_2	1	2	2014	6	0	0	0	loofhout	Private	D	FALSE	FALSE	NA	0.3449897	78	FALSE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
185135	1	185135_1	1	1	1999	6	0	0.645038921305912	0.645038921305912	naaldhout	Private	I	FALSE	FALSE	recent	0.7465969	78	FALSE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
185135	2	185135_2	1	2	2014	6	18.9681823211745	0	18.9681823211745	naaldhout	Private	I	FALSE	FALSE	recent	0.7465969	78	FALSE	78	2	Arm Eiken-beukenbos	1	2014	Volledig in bos
185143	2	185143_2	0.69	2	2014	6	0	0	0	gemengd loofhout	Private	I	FALSE	TRUE	NA	0.3849154	79	FALSE	79	2	Arm Eiken-beukenbos	0.69	2014	Rand
186007	1	186007_1	1	1	1999	4	0	0.645038921305912	0.645038921305912	naaldhout	Public	I	FALSE	FALSE	recent	NA	20	FALSE	20	1	Elzenbroekbos	1	1999	Volledig in bos
186016	1	186016_1	1	1	1999	4	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.5352395	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
186016	2	186016_2	1	2	2012	4	0	0	0	loofhout	Private	I	FALSE	FALSE	recent	0.5352395	79	FALSE	79	2	Arm Eiken-beukenbos	1	2012	Volledig in bos
186092	1	186092_1	1	1	1999	5	6.10836482267879	NA	NA	naaldhout	Private	NA	FALSE	FALSE	recent	0.4227888	78	TRUE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
186092	2	186092_1	1	1	2013	5	7.52315859879119	0	7.52315859879119	gemengd naaldhout	Private	I	FALSE	FALSE	recent	0.4227888	78	TRUE	78	2	Arm Eiken-beukenbos	1	2013	Volledig in bos
186107	1	186107_1	1	1	1999	5	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.731864	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
186107	2	186107_2	0.93	2	2013	5	1.91291049491877	27.0882950662536	29.0012055611724	loofhout	Private	C	FALSE	FALSE	recent	0.731864	79	FALSE	79	2	Arm Eiken-beukenbos	0.93	2013	Rand
186108	1	186108_1	1	1	1999	5	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.7318274	20	FALSE	20	1	Elzenbroekbos	1	1999	Volledig in bos
186108	2	186108_2	1	2	2013	5	52.0211615646198	0	52.0211615646198	loofhout	Private	C	FALSE	FALSE	recent	0.7318274	20	FALSE	20	2	Elzenbroekbos	1	2013	Volledig in bos
186113	1	186113_1	1	1	1999	5	0	0	0	loofhout	Private	D	FALSE	FALSE	NA	0.6330847	20	FALSE	20	1	Elzenbroekbos	1	1999	Volledig in bos
186113	2	186113_2	1	2	2013	5	1.26999836913379	0	1.26999836913379	loofhout	Private	I	FALSE	FALSE	NA	0.6330847	20	FALSE	20	2	Elzenbroekbos	1	2013	Volledig in bos
186114	1	186114_1	1	1	1999	5	15.7828589939839	1.29007784261182	17.0729368365957	naaldhout	Private	I	FALSE	FALSE	oud	0.6955958	78	TRUE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
186114	2	186114_1	1	1	2013	5	9.2704809750222	34.4719460606009	43.7424270356231	naaldhout	Private	I	FALSE	TRUE	oud	0.6955958	78	TRUE	78	2	Arm Eiken-beukenbos	1	2013	Volledig in bos
186117	1	186117_1	1	1	1999	4	0	0.645038921305912	0.645038921305912	naaldhout	Public	I	FALSE	FALSE	recent	0.8252438	68	TRUE	68	1	Eiken-beukenbos	1	1999	Volledig in bos
186117	2	186117_1	1	1	2012	4	0	5.31862014947593	5.31862014947593	gemengd naaldhout	Public	I	FALSE	TRUE	recent	0.8252438	68	TRUE	68	2	Eiken-beukenbos	1	2012	Volledig in bos
186124	1	186124_1	1	1	1999	5	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	NA	68	FALSE	68	1	Eiken-beukenbos	1	1999	Volledig in bos
186125	1	186125_1	1	1	1999	4	0	NA	NA	naaldhout	Public	NA	FALSE	FALSE	recent	0.8201988	68	FALSE	68	1	Eiken-beukenbos	1	1999	Volledig in bos
186125	2	186125_2	1	2	2012	4	16.5497093662808	1.75459633797144	18.3043057042522	gemengd naaldhout	Public	I	FALSE	TRUE	recent	0.8201988	68	FALSE	68	2	Eiken-beukenbos	1	2012	Volledig in bos
186126	1	186126_1	1	1	1999	4	0	NA	NA	naaldhout	Public	NA	FALSE	FALSE	recent	0.5239453	69	TRUE	69	1	Eiken-beukenbos	1	1999	Volledig in bos
186126	2	186126_1	1	1	2012	4	29.6762255836056	60.8647392494	90.5409648330056	naaldhout	Public	I	FALSE	TRUE	recent	0.5239453	69	TRUE	69	2	Eiken-beukenbos	1	2012	Volledig in bos
186130	1	186130_1	1	1	1999	5	65.2328594499671	0.645038921305912	65.877898371273	loofhout	Private	I	FALSE	FALSE	recent	0.4547502	78	TRUE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
186130	2	186130_1	1	1	2013	5	0	4.63323095495584	4.63323095495584	loofhout	Private	I	FALSE	FALSE	recent	0.4547502	78	TRUE	78	2	Arm Eiken-beukenbos	1	2013	Volledig in bos
186134	1	186134_1	1	1	1999	4	0	0.645038921305912	0.645038921305912	naaldhout	Public	I	FALSE	FALSE	recent	0.8541309	68	TRUE	68	1	Eiken-beukenbos	1	1999	Volledig in bos
186134	2	186134_1	1	1	2012	4	0	2.22066099024511	2.22066099024511	gemengd loofhout	Public	I	FALSE	TRUE	recent	0.8541309	68	TRUE	68	2	Eiken-beukenbos	1	2012	Volledig in bos
186140	2	186140_2	1	2	2013	5	0	0	0	loofhout	Public	I	FALSE	FALSE	NA	0.768288	68	FALSE	68	2	Eiken-beukenbos	1	2013	Volledig in bos
186141	1	186141_1	1	1	1999	4	0	NA	NA	loofhout	Public	NA	FALSE	FALSE	recent	0.8170661	69	FALSE	69	1	Eiken-beukenbos	1	1999	Volledig in bos
186141	2	186141_2	1	2	2012	4	1.86212375238361	27.5262516873709	29.3883754397545	loofhout	Public	I	FALSE	FALSE	recent	0.8170661	69	FALSE	69	2	Eiken-beukenbos	1	2012	Volledig in bos
186146	1	186146_1	1	1	1999	5	1.59885130451233	0	1.59885130451233	loofhout	Private	D	FALSE	FALSE	recent	NA	69	FALSE	69	1	Eiken-beukenbos	1	1999	Volledig in bos
186150	1	186150_1	1	1	1999	4	0	0.645038921305912	0.645038921305912	gemengd naaldhout	Public	I	FALSE	FALSE	recent	0.7017903	68	TRUE	68	1	Eiken-beukenbos	1	1999	Volledig in bos
186150	2	186150_1	1	1	2012	4	3.52401840701705	36.4202660020947	39.9442844091117	gemengd naaldhout	Public	I	FALSE	TRUE	recent	0.7017903	68	TRUE	68	2	Eiken-beukenbos	1	2012	Volledig in bos
186157	1	186157_1	1	1	1999	4	0	NA	NA	gemengd loofhout	Public	NA	FALSE	FALSE	recent	0.9242819	69	TRUE	69	1	Eiken-beukenbos	1	1999	Volledig in bos
186157	2	186157_1	1	1	2012	4	3.27251510575086	8.62886372897892	11.9013788347298	gemengd naaldhout	Public	I	FALSE	TRUE	recent	0.9242819	69	TRUE	69	2	Eiken-beukenbos	1	2012	Volledig in bos
186158	1	186158_1	1	1	1999	4	0	NA	NA	naaldhout	Public	NA	FALSE	FALSE	recent	0.8478502	68	TRUE	68	1	Eiken-beukenbos	1	1999	Volledig in bos
186158	2	186158_1	1	1	2012	4	0	0	0	naaldhout	Public	I	FALSE	TRUE	recent	0.8478502	68	TRUE	68	2	Eiken-beukenbos	1	2012	Volledig in bos
187001	1	187001_1	1	1	1999	3	0	0.645038921305912	0.645038921305912	naaldhout	Public	J	FALSE	TRUE	recent	0.8808762	20	FALSE	20	1	Elzenbroekbos	1	1999	Volledig in bos
187001	2	187001_2	1	2	2012	3	80.0677007009014	45.0683860654388	125.13608676634	loofhout	Public	C	TRUE	TRUE	recent	0.8808762	20	FALSE	20	2	Elzenbroekbos	1	2012	Volledig in bos
187002	1	187002_1	1	1	1999	3	0	0	0	loofhout	Private	I	FALSE	FALSE	recent	0.3205494	78	TRUE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
187002	2	187002_1	1	1	2012	3	0	0	0	loofhout	Private	I	FALSE	FALSE	recent	0.3205494	78	TRUE	78	2	Arm Eiken-beukenbos	1	2012	Volledig in bos
187009	1	187009_1	1	1	1999	3	1.69306911406808	NA	NA	loofhout	Public	NA	FALSE	TRUE	recent	0.8214771	69	FALSE	69	1	Eiken-beukenbos	1	1999	Volledig in bos
187009	2	187009_2	1	2	2012	3	0	0	0	loofhout	Public	I	TRUE	TRUE	recent	0.8214771	69	FALSE	69	2	Eiken-beukenbos	1	2012	Volledig in bos
187014	1	187014_1	1	1	1999	2	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.303376	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
187014	2	187014_2	0.42	2	2011	2	25.3730351719566	1.36408635812469	26.7371215300813	loofhout	Private	D	FALSE	FALSE	recent	0.303376	79	FALSE	79	2	Arm Eiken-beukenbos	0.42	2011	Rand
187022	1	187022_1	1	1	1999	2	0	0	0	naaldhout	Private	D	FALSE	FALSE	recent	0.3226992	79	TRUE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
187022	2	187022_1	1	1	2011	2	40.6053183724926	2.22066099024511	42.8259793627377	gemengd naaldhout	Private	I	FALSE	FALSE	recent	0.3226992	79	TRUE	79	2	Arm Eiken-beukenbos	1	2011	Volledig in bos
187025	1	187025_1	1	1	1999	3	0	NA	NA	naaldhout	Private	NA	FALSE	FALSE	recent	0.7243994	69	TRUE	69	1	Eiken-beukenbos	1	1999	Volledig in bos
187025	2	187025_1	1	1	2012	3	0	0	0	naaldhout	Private	I	FALSE	FALSE	recent	0.7243994	69	TRUE	69	2	Eiken-beukenbos	1	2012	Volledig in bos
187027	1	187027_1	1	1	1999	3	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.4290335	79	TRUE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
187027	2	187027_1	1	1	2012	3	0	0	0	loofhout	Private	I	FALSE	FALSE	recent	0.4290335	79	TRUE	79	2	Arm Eiken-beukenbos	1	2012	Volledig in bos
187035	1	187035_1	1	1	1999	3	9.32062178387922	15.3865942928869	24.7072160767661	loofhout	Private	I	FALSE	FALSE	recent	0.3348743	69	TRUE	69	1	Eiken-beukenbos	1	1999	Volledig in bos
187035	2	187035_1	1	1	2012	3	2.90460125714241	6.63456740295451	9.53916866009692	loofhout	Private	J	FALSE	FALSE	recent	0.3348743	69	TRUE	69	2	Eiken-beukenbos	1	2012	Volledig in bos
187058	1	187058_1	1	1	1999	3	29.8436263072224	NA	NA	loofhout	Private	NA	FALSE	FALSE	oud	0.6772294	69	TRUE	69	1	Eiken-beukenbos	1	1999	Volledig in bos
187058	2	187058_1	1	1	2012	3	31.2273073758072	6.41489476964931	37.6422021454565	loofhout	Private	I	FALSE	TRUE	oud	0.6772294	69	TRUE	69	2	Eiken-beukenbos	1	2012	Volledig in bos
187065	1	187065_1	1	1	1999	3	0	0.645038921305912	0.645038921305912	loofhout	Private	I	FALSE	FALSE	recent	0.4208051	69	TRUE	69	1	Eiken-beukenbos	1	1999	Volledig in bos
187065	2	187065_1	1	1	2011	3	0	0	0	loofhout	Private	C	FALSE	FALSE	recent	0.4208051	69	TRUE	69	2	Eiken-beukenbos	1	2011	Volledig in bos
187075	1	187075_1	1	1	1999	3	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	NA	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
187075	2	187075_2	1	2	2011	3	0	0	0	loofhout	Private	J	FALSE	FALSE	recent	NA	79	FALSE	79	2	Arm Eiken-beukenbos	1	2011	Volledig in bos
187082	1	187082_1	1	1	1999	3	4.30342769118812	0.645038921305912	4.94846661249403	loofhout	Private	C	FALSE	FALSE	oud	0.3481952	69	TRUE	69	1	Eiken-beukenbos	1	1999	Volledig in bos
187082	2	187082_1	1	1	2011	3	2.7632551945138	0	2.7632551945138	loofhout	Private	C	FALSE	FALSE	oud	0.3481952	69	TRUE	69	2	Eiken-beukenbos	1	2011	Volledig in bos
187091	1	187091_1	1	1	1999	3	0	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	0.7392166	69	TRUE	69	1	Eiken-beukenbos	1	1999	Volledig in bos
187091	2	187091_1	1	1	2011	3	0	0	0	loofhout	Private	D	FALSE	FALSE	recent	0.7392166	69	TRUE	69	2	Eiken-beukenbos	1	2011	Volledig in bos
187092	1	187092_1	1	1	1999	3	9.4786058091951	NA	NA	naaldhout	Public	NA	FALSE	FALSE	recent	0.817874	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
187092	2	187092_2	1	2	2011	3	6.88907749533197	0	6.88907749533197	loofhout	Public	I	FALSE	TRUE	recent	0.817874	79	FALSE	79	2	Arm Eiken-beukenbos	1	2011	Volledig in bos
187100	1	187100_1	1	1	1999	3	0	0.645038921305912	0.645038921305912	loofhout	Public	I	FALSE	FALSE	recent	0.8291175	69	TRUE	69	1	Eiken-beukenbos	1	1999	Volledig in bos
187100	2	187100_1	1	1	2011	3	18.0269782468466	0	18.0269782468466	loofhout	Public	I	FALSE	TRUE	recent	0.8291175	69	TRUE	69	2	Eiken-beukenbos	1	2011	Volledig in bos
187107	1	187107_1	1	1	1999	3	0	NA	NA	naaldhout	Public	NA	FALSE	FALSE	recent	0.675475	79	FALSE	79	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
187107	2	187107_2	1	2	2011	3	0	16.5864185073863	16.5864185073863	naaldhout	Public	I	FALSE	TRUE	recent	0.675475	79	FALSE	79	2	Arm Eiken-beukenbos	1	2011	Volledig in bos
187108	1	187108_1	1	1	1999	3	0	NA	NA	naaldhout	Public	NA	FALSE	TRUE	recent	0.8717493	69	TRUE	69	1	Eiken-beukenbos	1	1999	Volledig in bos
187108	2	187108_1	1	1	2011	3	0	31.3908251090203	31.3908251090203	naaldhout	Public	I	TRUE	TRUE	recent	0.8717493	69	TRUE	69	2	Eiken-beukenbos	1	2011	Volledig in bos
187116	1	187116_1	1	1	1999	3	0	6.54166106993832	6.54166106993832	naaldhout	Public	I	FALSE	TRUE	recent	0.861996	69	TRUE	69	1	Eiken-beukenbos	1	1999	Volledig in bos
187116	2	187116_1	1	1	2011	3	0	16.7911163000967	0	naaldhout	Public	I	TRUE	TRUE	recent	0.861996	69	TRUE	69	2	Eiken-beukenbos	1	2011	Volledig in bos
187124	1	187124_1	1	1	1999	3	0	NA	NA	loofhout	Public	NA	FALSE	FALSE	recent	0.8169351	69	FALSE	69	1	Eiken-beukenbos	1	1999	Volledig in bos
187124	2	187124_2	1	2	2011	3	18.2335704659171	11.720628624883	29.9541990908001	loofhout	Public	I	FALSE	TRUE	recent	0.8169351	69	FALSE	69	2	Eiken-beukenbos	1	2011	Volledig in bos
187130	1	187130_1	1	1	1999	3	0	0	0	loofhout	Private	I	FALSE	FALSE	recent	0.4202487	69	TRUE	69	1	Eiken-beukenbos	1	1999	Volledig in bos
187130	2	187130_1	1	1	2011	3	0	0	0	loofhout	Private	I	FALSE	FALSE	recent	0.4202487	69	TRUE	69	2	Eiken-beukenbos	1	2011	Volledig in bos
187131	1	187131_1	1	1	1999	3	0	0	0	loofhout	Private	B	FALSE	FALSE	recent	NA	69	FALSE	69	1	Eiken-beukenbos	1	1999	Volledig in bos
187139	1	187139_1	1	1	1999	3	1.65327100651755	NA	NA	loofhout	Private	NA	FALSE	FALSE	recent	NA	69	FALSE	69	1	Eiken-beukenbos	1	1999	Volledig in bos
187156	2	187156_2	0.63	2	2011	3	9.76446551700294	3.31728370147726	13.0817492184802	loofhout	Private	I	FALSE	FALSE	NA	0.5132776	79	FALSE	79	2	Arm Eiken-beukenbos	0.63	2011	Rand
188051	1	188051_1	1	1	1999	1	0	0.645038921305912	0.645038921305912	loofhout	Public	C	FALSE	FALSE	recent	NA	40	FALSE	40	1	Elzen-vogelkersbos	1	1999	Volledig in bos
188051	2	188051_2	1	2	2010	1	6.06580344827993	0	6.06580344827993	loofhout	Public	C	FALSE	FALSE	recent	NA	40	FALSE	40	2	Elzen-vogelkersbos	1	2010	Volledig in bos
198079	2	198079_2	1	2	2014	6	0	0	0	loofhout	Public	D	FALSE	TRUE	NA	0.5661865	40	FALSE	40	2	Elzen-vogelkersbos	1	2014	Volledig in bos
202023	1	202023_1	1	1	1999	2	0	0.645038921305912	0.645038921305912	gemengd loofhout	Private	I	FALSE	FALSE	recent	0.6849837	78	FALSE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos
202023	2	202023_2	1	2	2011	2	0	1.36408635812469	1.36408635812469	loofhout	Public	I	FALSE	FALSE	recent	0.6849837	78	FALSE	78	2	Arm Eiken-beukenbos	1	2011	Volledig in bos
202040	1	202040_1	1	1	1999	2	27.5849679916789	0.645038921305912	28.2300069129849	loofhout	Private	I	FALSE	FALSE	recent	0.6303987	69	TRUE	69	1	Eiken-beukenbos	1	1999	Volledig in bos
202040	2	202040_1	1	1	2011	2	0	0	0	loofhout	Private	I	FALSE	FALSE	recent	0.6303987	69	TRUE	69	2	Eiken-beukenbos	1	2011	Volledig in bos
203009	1	203009_1	1	1	1998	1	17.8279770028187	NA	NA	gemengd loofhout	Public	NA	FALSE	FALSE	recent	0.5233166	78	TRUE	78	1	Arm Eiken-beukenbos	1	1998	Volledig in bos
203009	2	203009_1	1	1	2010	1	0	9.67769542662373	9.67769542662373	gemengd loofhout	Public	I	FALSE	TRUE	recent	0.5233166	78	TRUE	78	2	Arm Eiken-beukenbos	1	2010	Volledig in bos
203015	1	203015_1	1	1	1999	8	103.09770080797	NA	NA	naaldhout	Private	NA	FALSE	FALSE	recent	0.5825394	69	FALSE	69	1	Eiken-beukenbos	1	1999	Volledig in bos
203015	2	203015_2	1	2	2016	8	3.67800239853733	39.6977421466039	43.3757445451412	gemengd loofhout	Private	I	FALSE	FALSE	recent	0.5825394	69	FALSE	69	2	Eiken-beukenbos	1	2016	Volledig in bos
203018	1	203018_1	1	1	1998	1	0	1.29007784261182	1.29007784261182	gemengd loofhout	Public	I	FALSE	FALSE	oud	0.5876414	69	TRUE	69	1	Eiken-beukenbos	1	1998	Volledig in bos
203018	2	203018_1	1	1	2010	1	21.7184849856594	27.1139965352149	48.8324815208743	gemengd loofhout	Public	I	FALSE	TRUE	oud	0.5876414	69	TRUE	69	2	Eiken-beukenbos	1	2010	Volledig in bos
203023	1	203023_1	1	1	1999	8	0	0.645038921305912	0.645038921305912	loofhout	Private	H	FALSE	FALSE	recent	0.8890643	69	TRUE	69	1	Eiken-beukenbos	1	1999	Volledig in bos
203023	2	203023_1	1	1	2016	8	10.4805924638446	0	10.4805924638446	gemengd loofhout	Private	I	FALSE	FALSE	recent	0.8890643	69	TRUE	69	2	Eiken-beukenbos	1	2016	Volledig in bos
203024	2	203024_2	0.84	2	2016	8	4.61382715941402	0	4.61382715941402	loofhout	Private	I	FALSE	FALSE	NA	0.5948821	69	FALSE	69	2	Eiken-beukenbos	0.84	2016	Rand
203031	1	203031_1	1	1	1999	8	0	NA	NA	loofhout	Public	NA	FALSE	TRUE	oud	0.8955477	69	TRUE	69	1	Eiken-beukenbos	1	1999	Volledig in bos
203031	2	203031_1	1	1	2016	8	0	125.50846930052	125.50846930052	loofhout	Public	D	TRUE	TRUE	oud	0.8955477	69	TRUE	69	2	Eiken-beukenbos	1	2016	Volledig in bos
203032	1	203032_1	1	1	1998	8	0	NA	NA	loofhout	Public	NA	FALSE	FALSE	recent	0.7845874	69	TRUE	69	1	Eiken-beukenbos	1	1998	Volledig in bos
203032	2	203032_1	1	1	2016	8	0	0	0	loofhout	Public	I	TRUE	TRUE	recent	0.7845874	69	TRUE	69	2	Eiken-beukenbos	1	2016	Volledig in bos
203039	1	203039_1	1	1	1998	8	0	0.645038921305912	0.645038921305912	loofhout	Public	I	FALSE	FALSE	oud	0.8473809	69	FALSE	69	1	Eiken-beukenbos	1	1998	Volledig in bos
203039	2	203039_2	1	2	2016	8	3.34593967917128	1.34336282125938	4.68930250043067	loofhout	Public	D	TRUE	TRUE	oud	0.8473809	69	FALSE	69	2	Eiken-beukenbos	1	2016	Volledig in bos
203040	1	203040_1	1	1	1998	8	0	0	0	loofhout	Public	D	FALSE	FALSE	recent	0.5071324	40	FALSE	40	1	Elzen-vogelkersbos	1	1998	Volledig in bos
203040	2	203040_2	0.9	2	2016	8	2.30427106701548	0	2.30427106701548	loofhout	Public	I	TRUE	TRUE	recent	0.5071324	40	FALSE	40	2	Elzen-vogelkersbos	0.9	2016	Rand
203045	1	203045_1	1	1	1998	8	0	NA	NA	gemengd naaldhout	Private	NA	FALSE	FALSE	oud	0.2329554	40	TRUE	40	1	Elzen-vogelkersbos	1	1998	Volledig in bos
203045	2	203045_1	1	1	2016	8	6.81342806504602	37.235715551277	44.049143616323	gemengd naaldhout	Public	I	FALSE	FALSE	oud	0.2329554	40	TRUE	40	2	Elzen-vogelkersbos	1	2016	Volledig in bos
204022	1	204022_1	1	1	1998	10	0	0.645038921305912	0.645038921305912	loofhout	Private	G	FALSE	FALSE	oud	0.7819099	40	TRUE	40	1	Elzen-vogelkersbos	1	1998	Volledig in bos
204022	2	204022_1	1	1	2018	10	208.293735344145	56.1129752163898	264.406710560535	loofhout	Private	G	FALSE	FALSE	oud	0.7819099	40	TRUE	40	2	Elzen-vogelkersbos	1	2018	Volledig in bos
204030	1	204030_1	1	1	1998	10	52.3276010767914	NA	NA	naaldhout	Public	NA	FALSE	FALSE	oud	NA	69	FALSE	69	1	Eiken-beukenbos	1	1998	Volledig in bos
206047	1	206047_1	1	1	1999	2	2.94636140042478	NA	NA	gemengd loofhout	Private	NA	FALSE	FALSE	oud	0.6212251	40	TRUE	40	1	Elzen-vogelkersbos	1	1999	Volledig in bos
206047	2	206047_1	1	1	2012	2	94.2386194839305	6.16850275068085	100.407122234611	loofhout	Private	I	FALSE	FALSE	oud	0.6212251	40	TRUE	40	2	Elzen-vogelkersbos	1	2012	Volledig in bos
206086	1	206086_1	1	1	1999	2	14.3221202411074	0	14.3221202411074	loofhout	Public	I	FALSE	FALSE	oud	0.6029053	40	TRUE	40	1	Elzen-vogelkersbos	1	1999	Volledig in bos
206086	2	206086_1	1	1	2011	2	2.69137572207019	7.01838535188577	9.70976107395595	loofhout	Public	I	FALSE	TRUE	oud	0.6029053	40	TRUE	40	2	Elzen-vogelkersbos	1	2011	Volledig in bos
207011	1	207011_1	1	1	1999	1	1.0370101820728	NA	NA	loofhout	Private	NA	FALSE	FALSE	oud	0.3955871	40	TRUE	40	1	Elzen-vogelkersbos	1	1999	Volledig in bos
