code	count	cut	type	jaar
FS4770	10002	0.277485967	Onbebouwde ruimte	2013
DS8567	10010	0.92451942	Onbebouwde ruimte	2013
ES9369	10008	0.006261951	Onbebouwde ruimte	2013
ES3968	10008	0.900070786	Onbebouwde ruimte	2013
FS4670	10002	0.809570551	Onbebouwde ruimte	2013
DS8467	10009	0.682475626	Onbebouwde ruimte	2013
ES9269	10004	0.345958591	Onbebouwde ruimte	2013
ES3868	10008	0.909126043	Onbebouwde ruimte	2013
FS4570	10003	0.227961525	Onbebouwde ruimte	2013
DS8367	10008	0.113760181	Onbebouwde ruimte	2013
ES9169	10006	0.069045052	Onbebouwde ruimte	2013
ES3768	10007	0.395089597	Onbebouwde ruimte	2013
FS4470	10003	0.427103817	Onbebouwde ruimte	2013
DS8267	10008	0.298689693	Onbebouwde ruimte	2013
ES9069	10006	0.748688757	Onbebouwde ruimte	2013
ES3668	10008	0.762972832	Onbebouwde ruimte	2013
FS4370	10003	0.190745071	Onbebouwde ruimte	2013
FS5260	10003	0.170445979	Onbebouwde ruimte	2013
DS9057	10008	0.88929224	Onbebouwde ruimte	2013
ES9859	10006	0.106023915	Onbebouwde ruimte	2013
ES4458	10008	0.626077592	Onbebouwde ruimte	2013
FS7079	10000	0.58452642	Onbebouwde ruimte	2013
FS1678	10006	0.897975624	Onbebouwde ruimte	2013
ES0876	10009	0.877366841	Onbebouwde ruimte	2013
FS6979	10004	0.478218347	Onbebouwde ruimte	2013
FS1578	10005	0.698361933	Onbebouwde ruimte	2013
ES0776	10009	0.323048145	Onbebouwde ruimte	2013
FS6879	10001	0.390398383	Onbebouwde ruimte	2013
FS1478	10005	0.611219883	Onbebouwde ruimte	2013
ES0676	10008	0.447994024	Onbebouwde ruimte	2013
FS6779	10002	0.21732457	Onbebouwde ruimte	2013
FS1378	10005	0.128865197	Onbebouwde ruimte	2013
ES0576	10009	0.626982331	Onbebouwde ruimte	2013
FS6679	10003	0.163780972	Onbebouwde ruimte	2013
FS1278	10006	0.137186557	Onbebouwde ruimte	2013
ES0476	10009	0.768669188	Onbebouwde ruimte	2013
FS6579	10002	0.147147074	Onbebouwde ruimte	2013
FS1178	10004	0.119182706	Onbebouwde ruimte	2013
ES0376	10009	0.408584714	Onbebouwde ruimte	2013
FS6479	10001	0.129291058	Onbebouwde ruimte	2013
FS1078	10005	0.433371216	Onbebouwde ruimte	2013
ES0276	10008	0.71092993	Onbebouwde ruimte	2013
FS6379	10004	0.305792034	Onbebouwde ruimte	2013
FS0978	10006	0.096370824	Onbebouwde ruimte	2013
ES0176	10009	0.499907881	Onbebouwde ruimte	2013
FS6279	10001	0.285327584	Onbebouwde ruimte	2013
FS0878	10005	0.306446761	Onbebouwde ruimte	2013
ES0076	10009	0.890334666	Onbebouwde ruimte	2013
ES5477	10008	0.865882099	Onbebouwde ruimte	2013
FS6179	10004	0.109775379	Onbebouwde ruimte	2013
FS0778	10006	0.271422267	Onbebouwde ruimte	2013
DS9976	10009	0.876056492	Onbebouwde ruimte	2013
ES5377	10008	0.893444598	Onbebouwde ruimte	2013
FS6079	10001	0.730953157	Onbebouwde ruimte	2013
FS0678	10003	0.446884841	Onbebouwde ruimte	2013
FS7158	10000	0.940512002	Onbebouwde ruimte	2013
FS1757	10004	0.144158617	Onbebouwde ruimte	2013
ES0955	10008	0.782245874	Onbebouwde ruimte	2013
ES6356	10008	0.617011189	Onbebouwde ruimte	2013
FS7058	10000	0.95121038	Onbebouwde ruimte	2013
FS1657	10005	0.142688319	Onbebouwde ruimte	2013
ES0855	10008	0.183639511	Onbebouwde ruimte	2013
ES6256	10008	0.775385559	Onbebouwde ruimte	2013
FS6958	10000	0.960008025	Onbebouwde ruimte	2013
FS1557	10003	0.399733633	Onbebouwde ruimte	2013
ES0755	10008	0.163652942	Onbebouwde ruimte	2013
ES6156	10006	0.509170353	Onbebouwde ruimte	2013
FS6858	10001	0.347600728	Onbebouwde ruimte	2013
FS1457	10005	0.068058692	Onbebouwde ruimte	2013
ES0655	10007	0.813215673	Onbebouwde ruimte	2013
ES6056	10008	0.59083426	Onbebouwde ruimte	2013
FS6758	10000	0.175509512	Onbebouwde ruimte	2013
ES0555	10008	0.781361997	Onbebouwde ruimte	2013
FS1357	10004	0.251531392	Onbebouwde ruimte	2013
ES5956	10007	0.142771631	Onbebouwde ruimte	2013
FS6658	10001	0.062722586	Onbebouwde ruimte	2013
ES0455	10008	0.874087214	Onbebouwde ruimte	2013
FS1257	10005	0.763331652	Onbebouwde ruimte	2013
ES5856	10008	0.201289594	Onbebouwde ruimte	2013
FS6558	10001	0.848556519	Onbebouwde ruimte	2013
ES0355	10008	0.855311036	Onbebouwde ruimte	2013
FS1157	10005	0.336291224	Onbebouwde ruimte	2013
ES5756	10006	0.156257883	Onbebouwde ruimte	2013
FS6458	10000	0.918534458	Onbebouwde ruimte	2013
ES0255	10008	0.4314228	Onbebouwde ruimte	2013
FS1057	10005	0.133602455	Onbebouwde ruimte	2013
ES5656	10008	0.101422474	Onbebouwde ruimte	2013
FS6358	10002	0.56899935	Onbebouwde ruimte	2013
ES0155	10008	0.406133085	Onbebouwde ruimte	2013
FS0957	10004	0.303520352	Onbebouwde ruimte	2013
ES5556	10008	0.215985507	Onbebouwde ruimte	2013
FS5160	10001	0.011072603	Onbebouwde ruimte	2013
DS8957	10008	0.656062841	Onbebouwde ruimte	2013
ES9759	10005	0.05342114	Onbebouwde ruimte	2013
ES4358	10008	0.31975764	Onbebouwde ruimte	2013
FS7661	10000	0.6616081	Onbebouwde ruimte	2013
FS2260	10004	0.341801047	Onbebouwde ruimte	2013
ES1458	10008	0.884209156	Onbebouwde ruimte	2013
ES6859	10008	0.796990812	Onbebouwde ruimte	2013
FS7561	10000	0.785528302	Onbebouwde ruimte	2013
FS2160	10004	0.15513505	Onbebouwde ruimte	2013
ES1358	10007	0.560964644	Onbebouwde ruimte	2013
ES6759	10008	0.830088079	Onbebouwde ruimte	2013
FS7461	10001	0.896530032	Onbebouwde ruimte	2013
FS2060	10004	0.093848281	Onbebouwde ruimte	2013
ES1258	10008	0.358126938	Onbebouwde ruimte	2013
ES6659	10004	0.257939965	Onbebouwde ruimte	2013
FS7361	10000	0.855440438	Onbebouwde ruimte	2013
FS1960	10005	0.663637459	Onbebouwde ruimte	2013
ES1158	10008	0.557068348	Onbebouwde ruimte	2013
ES6559	10006	0.440668732	Onbebouwde ruimte	2013
FS7261	10000	0.672991812	Onbebouwde ruimte	2013
FS1860	10004	0.389745891	Onbebouwde ruimte	2013
ES1058	10008	0.260383517	Onbebouwde ruimte	2013
ES6459	10005	0.200074002	Onbebouwde ruimte	2013
FS7161	10001	0.323632151	Onbebouwde ruimte	2013
FS1760	10005	0.204740748	Onbebouwde ruimte	2013
ES0958	10008	0.327332079	Onbebouwde ruimte	2013
ES6359	10005	0.286060601	Onbebouwde ruimte	2013
FS7061	10001	0.746565282	Onbebouwde ruimte	2013
FS1660	10004	0.225990385	Onbebouwde ruimte	2013
ES0858	10008	0.198390439	Onbebouwde ruimte	2013
ES6259	10006	0.392231137	Onbebouwde ruimte	2013
FS6961	10000	0.908399642	Onbebouwde ruimte	2013
FS1560	10004	0.18956919	Onbebouwde ruimte	2013
ES0758	10008	0.038714245	Onbebouwde ruimte	2013
ES6159	10007	0.11854957	Onbebouwde ruimte	2013
FS6861	10001	0.829110742	Onbebouwde ruimte	2013
FS1460	10005	0.538459063	Onbebouwde ruimte	2013
ES0658	10005	0.42336151	Onbebouwde ruimte	2013
ES6059	10007	0.162622333	Onbebouwde ruimte	2013
FS6761	10001	0.823474586	Onbebouwde ruimte	2013
FS1360	10005	0.383356869	Onbebouwde ruimte	2013
ES0558	10008	0.357374579	Onbebouwde ruimte	2013
ES5959	10005	0.121149994	Onbebouwde ruimte	2013
FS6661	10000	0.4238922	Onbebouwde ruimte	2013
FS1260	10005	0.519216835	Onbebouwde ruimte	2013
ES0458	10007	0.358727992	Onbebouwde ruimte	2013
FS4461	10002	0.077738278	Onbebouwde ruimte	2013
DS8258	10008	0.44201836	Onbebouwde ruimte	2013
ES9060	10006	0.860506952	Onbebouwde ruimte	2013
ES3659	10008	0.592293501	Onbebouwde ruimte	2013
FS4361	10003	0.193899095	Onbebouwde ruimte	2013
DS8158	10007	0.612283289	Onbebouwde ruimte	2013
ES8960	10005	0.166083798	Onbebouwde ruimte	2013
ES3559	10008	0.589683533	Onbebouwde ruimte	2013
FS4261	10003	0.55023402	Onbebouwde ruimte	2013
DS8058	10008	0.375727326	Onbebouwde ruimte	2013
ES8860	10008	0.022840956	Onbebouwde ruimte	2013
ES3459	10008	0.14846234	Onbebouwde ruimte	2013
FS9562	9998	0.859686494	Onbebouwde ruimte	2013
FS4161	10004	0.439615577	Onbebouwde ruimte	2013
DS7958	10008	0.30265516	Onbebouwde ruimte	2013
ES8760	10005	0.186610684	Onbebouwde ruimte	2013
ES3359	10008	0.427703202	Onbebouwde ruimte	2013
FS9462	9999	0.894248784	Onbebouwde ruimte	2013
FS4061	10002	0.85619545	Onbebouwde ruimte	2013
DS7858	10008	0.494909436	Onbebouwde ruimte	2013
ES8660	10006	0.277363032	Onbebouwde ruimte	2013
ES3259	10007	0.325539708	Onbebouwde ruimte	2013
FS9362	9998	0.366069168	Onbebouwde ruimte	2013
FS3961	10003	0.473044664	Onbebouwde ruimte	2013
DS7758	10008	0.2613675	Onbebouwde ruimte	2013
ES7568	10006	0.464068145	Onbebouwde ruimte	2013
FS8270	10000	0.299513191	Onbebouwde ruimte	2013
FS2869	10004	0.350850314	Onbebouwde ruimte	2013
ES2067	10008	0.902728319	Onbebouwde ruimte	2013
ES7468	10007	0.832459748	Onbebouwde ruimte	2013
FS8170	10000	0.161534488	Onbebouwde ruimte	2013
FS2769	10004	0.068240382	Onbebouwde ruimte	2013
ES1967	10007	0.666412115	Onbebouwde ruimte	2013
ES7368	10008	0.253064424	Onbebouwde ruimte	2013
FS8070	10000	0.801570475	Onbebouwde ruimte	2013
FS2669	10004	0.120615162	Onbebouwde ruimte	2013
ES1867	10006	0.110726297	Onbebouwde ruimte	2013
ES7268	10006	0.691844821	Onbebouwde ruimte	2013
FS7970	10000	0.343693107	Onbebouwde ruimte	2013
FS2569	10004	0.010843703	Onbebouwde ruimte	2013
ES1767	10009	0.246463224	Onbebouwde ruimte	2013
ES7168	10005	0.92037195	Onbebouwde ruimte	2013
FS7870	10000	0.834118307	Onbebouwde ruimte	2013
FS2469	10004	0.113978073	Onbebouwde ruimte	2013
ES1667	10008	0.039324529	Onbebouwde ruimte	2013
ES7068	10008	0.508375108	Onbebouwde ruimte	2013
FS7770	10001	0.851407647	Onbebouwde ruimte	2013
FS2369	10005	0.702579916	Onbebouwde ruimte	2013
ES1567	10008	0.320100307	Onbebouwde ruimte	2013
ES6968	10008	0.436190635	Onbebouwde ruimte	2013
FS7670	10001	0.444080502	Onbebouwde ruimte	2013
FS2269	10004	0.14557375	Onbebouwde ruimte	2013
ES1467	10008	0.108428709	Onbebouwde ruimte	2013
ES6868	10008	0.83893472	Onbebouwde ruimte	2013
FS7570	10001	0.193487123	Onbebouwde ruimte	2013
FS2169	10004	0.295954376	Onbebouwde ruimte	2013
ES1367	10008	0.025977977	Onbebouwde ruimte	2013
ES6768	10007	0.919612706	Onbebouwde ruimte	2013
FS7470	10001	0.799937487	Onbebouwde ruimte	2013
FS2069	10005	0.299160004	Onbebouwde ruimte	2013
ES1267	10009	0.710889101	Onbebouwde ruimte	2013
ES6668	10005	0.477473378	Onbebouwde ruimte	2013
FS7370	10002	0.939742327	Onbebouwde ruimte	2013
FS1969	10005	0.197264031	Onbebouwde ruimte	2013
ES1167	10007	0.372495204	Onbebouwde ruimte	2013
ES6568	10008	0.362550437	Onbebouwde ruimte	2013
FS7270	10001	0.707243443	Onbebouwde ruimte	2013
FS1869	10004	0.076764822	Onbebouwde ruimte	2013
ES8876	10006	0.312956274	Onbebouwde ruimte	2013
ES3475	10008	0.843408227	Onbebouwde ruimte	2013
FS4177	10003	0.891624033	Onbebouwde ruimte	2013
ES8776	10007	0.814524114	Onbebouwde ruimte	2013
ES3375	10007	0.43889755	Onbebouwde ruimte	2013
FS4077	10003	0.963445902	Onbebouwde ruimte	2013
ES8676	10005	0.84083569	Onbebouwde ruimte	2013
ES3275	10007	0.396807134	Onbebouwde ruimte	2013
FS3977	10004	0.897207916	Onbebouwde ruimte	2013
ES8576	10006	0.893434286	Onbebouwde ruimte	2013
ES3175	10007	0.269527465	Onbebouwde ruimte	2013
FS3877	10004	0.623578608	Onbebouwde ruimte	2013
ES8476	10005	0.856307209	Onbebouwde ruimte	2013
ES3075	10006	0.790917754	Onbebouwde ruimte	2013
FS3777	10004	0.105663881	Onbebouwde ruimte	2013
ES8376	10007	0.674129367	Onbebouwde ruimte	2013
ES2975	10008	0.797968984	Onbebouwde ruimte	2013
FS3677	10003	0.53422606	Onbebouwde ruimte	2013
FS2672	10004	0.626195788	Onbebouwde ruimte	2013
ES1870	10008	0.778230131	Onbebouwde ruimte	2013
ES7271	10008	0.496447653	Onbebouwde ruimte	2013
FS8374	10000	0.84597683	Onbebouwde ruimte	2013
FS2973	10004	0.310509712	Onbebouwde ruimte	2013
ES7572	10007	0.339483768	Onbebouwde ruimte	2013
ES2171	10008	0.860866547	Onbebouwde ruimte	2013
ES1672	10008	0.013483273	Onbebouwde ruimte	2013
ES7073	10008	0.859383285	Onbebouwde ruimte	2013
FS7775	10001	0.208868876	Onbebouwde ruimte	2013
FS2374	10005	0.110444173	Onbebouwde ruimte	2013
ES1572	10009	0.002603347	Onbebouwde ruimte	2013
ES6973	10008	0.702965856	Onbebouwde ruimte	2013
FS7675	10001	0.606669784	Onbebouwde ruimte	2013
FS2274	10005	0.563937664	Onbebouwde ruimte	2013
ES1472	10007	0.004466634	Onbebouwde ruimte	2013
ES6873	10008	0.426379532	Onbebouwde ruimte	2013
FS7575	10001	0.640100837	Onbebouwde ruimte	2013
FS2174	10004	0.812738001	Onbebouwde ruimte	2013
ES1372	10007	0.009843979	Onbebouwde ruimte	2013
ES6773	10006	0.322834611	Onbebouwde ruimte	2013
FS7475	10000	0.450517476	Onbebouwde ruimte	2013
FS2074	10004	0.747234881	Onbebouwde ruimte	2013
ES1272	10008	0.079077855	Onbebouwde ruimte	2013
ES6673	10007	0.90757376	Onbebouwde ruimte	2013
FS7375	10002	0.969440222	Onbebouwde ruimte	2013
FS1974	10006	0.310347199	Onbebouwde ruimte	2013
ES1172	10008	0.450610042	Onbebouwde ruimte	2013
FS7275	10001	0.41114521	Onbebouwde ruimte	2013
FS1874	10005	0.297325224	Onbebouwde ruimte	2013
ES1072	10005	0.349717259	Onbebouwde ruimte	2013
FS7175	10001	0.746645212	Onbebouwde ruimte	2013
FS1774	10005	0.813691139	Onbebouwde ruimte	2013
ES0972	10008	0.382294446	Onbebouwde ruimte	2013
FS7075	10000	0.12958689	Onbebouwde ruimte	2013
FS1674	10004	0.745941401	Onbebouwde ruimte	2013
ES0872	10008	0.379870147	Onbebouwde ruimte	2013
FS6975	10002	0.11231453	Onbebouwde ruimte	2013
FS1574	10005	0.083767787	Onbebouwde ruimte	2013
ES0772	10008	0.256643146	Onbebouwde ruimte	2013
FS6875	10002	0.19333303	Onbebouwde ruimte	2013
FS1474	10006	0.399317801	Onbebouwde ruimte	2013
ES0672	10008	0.093495443	Onbebouwde ruimte	2013
FS6775	10001	0.428394318	Onbebouwde ruimte	2013
FS1374	10004	0.195649371	Onbebouwde ruimte	2013
ES0572	10010	0.197026849	Onbebouwde ruimte	2013
FS6675	10002	0.466244996	Onbebouwde ruimte	2013
FS1274	10006	0.168265656	Onbebouwde ruimte	2013
ES0472	10008	0.477705777	Onbebouwde ruimte	2013
FS6575	10001	0.569026828	Onbebouwde ruimte	2013
FS1174	10006	0.027437449	Onbebouwde ruimte	2013
ES0372	10008	0.489031821	Onbebouwde ruimte	2013
FS6475	10002	0.570817292	Onbebouwde ruimte	2013
FS1074	10005	0.026887529	Onbebouwde ruimte	2013
ES0272	10009	0.407405466	Onbebouwde ruimte	2013
FS6375	10002	0.77671057	Onbebouwde ruimte	2013
FS0974	10005	0.573096633	Onbebouwde ruimte	2013
ES0172	10008	0.204451591	Onbebouwde ruimte	2013
FS6275	10002	0.82989192	Onbebouwde ruimte	2013
FS0874	10006	0.526617467	Onbebouwde ruimte	2013
ES0072	10009	0.119993694	Onbebouwde ruimte	2013
ES5473	10007	0.946455836	Onbebouwde ruimte	2013
FS6175	10003	0.097408257	Onbebouwde ruimte	2013
FS0774	10007	0.270359308	Onbebouwde ruimte	2013
DS9972	10009	0.338673294	Onbebouwde ruimte	2013
ES5373	10008	0.44069767	Onbebouwde ruimte	2013
FS6075	10002	0.513077438	Onbebouwde ruimte	2013
FS0674	10005	0.047023755	Onbebouwde ruimte	2013
FS6258	10001	0.687097669	Onbebouwde ruimte	2013
ES0055	10007	0.574260652	Onbebouwde ruimte	2013
FS0857	10005	0.296163321	Onbebouwde ruimte	2013
DS8261	10007	0.449415624	Onbebouwde ruimte	2013
ES9063	10007	0.674227357	Onbebouwde ruimte	2013
ES3662	10008	0.838751554	Onbebouwde ruimte	2013
FS4364	10003	0.312470555	Onbebouwde ruimte	2013
DS8161	10007	0.715345025	Onbebouwde ruimte	2013
ES8963	10006	0.773935676	Onbebouwde ruimte	2013
ES3562	10007	0.891268134	Onbebouwde ruimte	2013
FS4264	10003	0.184515551	Onbebouwde ruimte	2013
DS8061	10006	0.917596638	Onbebouwde ruimte	2013
ES8863	10006	0.312249571	Onbebouwde ruimte	2013
ES3462	10007	0.905099332	Onbebouwde ruimte	2013
FS9565	9999	0.342936307	Onbebouwde ruimte	2013
FS4164	10003	0.021194302	Onbebouwde ruimte	2013
DS7961	10007	0.468613952	Onbebouwde ruimte	2013
ES8763	10008	0.237324014	Onbebouwde ruimte	2013
ES3362	10007	0.867085457	Onbebouwde ruimte	2013
FS9465	9997	0.255221784	Onbebouwde ruimte	2013
FS4064	10004	0.007366724	Onbebouwde ruimte	2013
DS7861	10007	0.170105129	Onbebouwde ruimte	2013
ES8663	10005	0.194231644	Onbebouwde ruimte	2013
ES3262	10006	0.853633523	Onbebouwde ruimte	2013
FS9365	10000	0.623875499	Onbebouwde ruimte	2013
FS3964	10004	0.091436915	Onbebouwde ruimte	2013
DS7761	10007	0.938885272	Onbebouwde ruimte	2013
ES8563	10006	0.22549215	Onbebouwde ruimte	2013
ES3162	10006	0.373530626	Onbebouwde ruimte	2013
FS9265	9997	0.355013639	Onbebouwde ruimte	2013
FS3864	10003	0.195417166	Onbebouwde ruimte	2013
DS7661	10009	0.704767704	Onbebouwde ruimte	2013
ES8463	10006	0.228163198	Onbebouwde ruimte	2013
DS9876	10007	0.280634701	Onbebouwde ruimte	2013
ES5277	10008	0.746071875	Onbebouwde ruimte	2013
FS5979	10004	0.584847212	Onbebouwde ruimte	2013
FS0578	10006	0.081088662	Onbebouwde ruimte	2013
DS9776	10005	0.027999561	Onbebouwde ruimte	2013
ES5177	10008	0.511946857	Onbebouwde ruimte	2013
FS5879	10003	0.595573306	Onbebouwde ruimte	2013
FS0478	10005	0.010902989	Onbebouwde ruimte	2013
DS9676	10007	0.046475891	Onbebouwde ruimte	2013
ES5077	10008	0.870352626	Onbebouwde ruimte	2013
FS5779	10002	0.16854158	Onbebouwde ruimte	2013
FS0378	10006	0.067296706	Onbebouwde ruimte	2013
DS9576	10008	0.243120939	Onbebouwde ruimte	2013
ES4977	10008	0.386269629	Onbebouwde ruimte	2013
FS5679	10003	0.50187993	Onbebouwde ruimte	2013
FS0278	10006	0.080191858	Onbebouwde ruimte	2013
DS9476	10008	0.020331793	Onbebouwde ruimte	2013
ES4877	10009	0.825525999	Onbebouwde ruimte	2013
FS5579	10001	0.899941623	Onbebouwde ruimte	2013
FS0178	10006	0.010323636	Onbebouwde ruimte	2013
ES4777	10008	0.843336403	Onbebouwde ruimte	2013
FS5479	10003	0.917488754	Onbebouwde ruimte	2013
FS0078	10006	0.011371867	Onbebouwde ruimte	2013
ES4677	10007	0.499659777	Onbebouwde ruimte	2013
FS5379	10004	0.749136865	Onbebouwde ruimte	2013
ES9978	10006	0.01498459	Onbebouwde ruimte	2013
ES4577	10007	0.982186437	Onbebouwde ruimte	2013
ES1938	10008	0.838019133	Onbebouwde ruimte	2013
FS2740	10003	0.627355754	Onbebouwde ruimte	2013
ES7339	10004	0.066019177	Onbebouwde ruimte	2013
FS8041	9998	0.301153898	Onbebouwde ruimte	2013
ES1838	10007	0.41923359	Onbebouwde ruimte	2013
FS2640	10003	0.502587497	Onbebouwde ruimte	2013
ES7239	10006	0.124792688	Onbebouwde ruimte	2013
FS7941	10001	0.894070029	Onbebouwde ruimte	2013
ES1738	10007	0.565548778	Onbebouwde ruimte	2013
FS2540	10003	0.5578444	Onbebouwde ruimte	2013
ES7139	10004	0.188640848	Onbebouwde ruimte	2013
FS7841	9999	0.860156894	Onbebouwde ruimte	2013
ES1638	10008	0.469667256	Onbebouwde ruimte	2013
FS2440	10004	0.650666118	Onbebouwde ruimte	2013
ES7039	10007	0.107275411	Onbebouwde ruimte	2013
FS7741	9999	0.097260125	Onbebouwde ruimte	2013
ES1538	10006	0.59471637	Onbebouwde ruimte	2013
FS2340	10004	0.591740847	Onbebouwde ruimte	2013
ES6939	10006	0.517602086	Onbebouwde ruimte	2013
ES3739	10007	0.312139511	Onbebouwde ruimte	2013
ES9140	10005	0.040393464	Onbebouwde ruimte	2013
DS8238	10008	0.764273584	Onbebouwde ruimte	2013
FS4441	10002	0.154934064	Onbebouwde ruimte	2013
ES3639	10007	0.230904892	Onbebouwde ruimte	2013
ES9040	10006	0.71935159	Onbebouwde ruimte	2013
ES0740	10008	0.707090616	Onbebouwde ruimte	2013
FS1542	10003	0.389651328	Onbebouwde ruimte	2013
ES6141	10007	0.391538322	Onbebouwde ruimte	2013
FS6843	10000	0.203335568	Onbebouwde ruimte	2013
ES0640	10007	0.906050682	Onbebouwde ruimte	2013
FS1442	10004	0.504655778	Onbebouwde ruimte	2013
ES6041	10004	0.151211098	Onbebouwde ruimte	2013
FS6743	10001	0.460107505	Onbebouwde ruimte	2013
ES0540	10008	0.357749641	Onbebouwde ruimte	2013
FS1342	10004	0.449415535	Onbebouwde ruimte	2013
ES5941	10006	0.374315828	Onbebouwde ruimte	2013
FS6643	10000	0.762770057	Onbebouwde ruimte	2013
ES0440	10007	0.834811687	Onbebouwde ruimte	2013
FS1242	10004	0.920463979	Onbebouwde ruimte	2013
ES5841	10007	0.818452239	Onbebouwde ruimte	2013
FS6543	10001	0.214418367	Onbebouwde ruimte	2013
ES0340	10008	0.880453706	Onbebouwde ruimte	2013
FS1142	10004	0.603076875	Onbebouwde ruimte	2013
ES5741	10006	0.336279899	Onbebouwde ruimte	2013
FS6443	10001	0.028254455	Onbebouwde ruimte	2013
ES0240	10006	0.507950366	Onbebouwde ruimte	2013
FS1042	10004	0.331665844	Onbebouwde ruimte	2013
ES5641	10008	0.640527427	Onbebouwde ruimte	2013
FS6343	10000	0.00820685	Onbebouwde ruimte	2013
ES0140	10007	0.474370241	Onbebouwde ruimte	2013
FS0942	10005	0.450090736	Onbebouwde ruimte	2013
ES5541	10008	0.132210806	Onbebouwde ruimte	2013
FS6243	10000	0.524667382	Onbebouwde ruimte	2013
ES0040	10008	0.789334178	Onbebouwde ruimte	2013
FS0842	10004	0.563590825	Onbebouwde ruimte	2013
ES5441	10005	0.879967034	Onbebouwde ruimte	2013
FS6143	10001	0.573139787	Onbebouwde ruimte	2013
DS9940	10008	0.89476794	Onbebouwde ruimte	2013
FS0742	10004	0.527674377	Onbebouwde ruimte	2013
ES5341	10007	0.412276328	Onbebouwde ruimte	2013
FS6043	10002	0.466237605	Onbebouwde ruimte	2013
DS9840	10007	0.895235598	Onbebouwde ruimte	2013
FS0642	10004	0.134041756	Onbebouwde ruimte	2013
ES5241	10006	0.741677463	Onbebouwde ruimte	2013
FS5943	10001	0.196758062	Onbebouwde ruimte	2013
DS9740	10008	0.542957067	Onbebouwde ruimte	2013
FS0542	10004	0.222818062	Onbebouwde ruimte	2013
ES5141	10008	0.432071567	Onbebouwde ruimte	2013
FS5843	10001	0.142450839	Onbebouwde ruimte	2013
DS9640	10006	0.179539725	Onbebouwde ruimte	2013
ES5041	10006	0.85529691	Onbebouwde ruimte	2013
FS0442	10004	0.733844042	Onbebouwde ruimte	2013
DS9540	10008	0.375124305	Onbebouwde ruimte	2013
FS5743	10001	0.40644598	Onbebouwde ruimte	2013
ES4941	10008	0.898175001	Onbebouwde ruimte	2013
FS0342	10006	0.658836007	Onbebouwde ruimte	2013
DS9440	10008	0.117188461	Onbebouwde ruimte	2013
FS5643	10002	0.238740325	Onbebouwde ruimte	2013
ES4841	10008	0.723315477	Onbebouwde ruimte	2013
FS0242	10005	0.061623335	Onbebouwde ruimte	2013
DS9340	10008	0.286890417	Onbebouwde ruimte	2013
FS5543	10001	0.484800279	Onbebouwde ruimte	2013
ES4741	10006	0.299248576	Onbebouwde ruimte	2013
FS0142	10003	0.002509307	Onbebouwde ruimte	2013
DS9240	10007	0.562900543	Onbebouwde ruimte	2013
FS5443	10000	0.790533006	Onbebouwde ruimte	2013
ES4641	10005	0.347658634	Onbebouwde ruimte	2013
FS0042	10004	0.002509786	Onbebouwde ruimte	2013
DS9140	10008	0.869609952	Onbebouwde ruimte	2013
FS5343	10003	0.792396426	Onbebouwde ruimte	2013
ES4541	10008	0.235794634	Onbebouwde ruimte	2013
ES9942	10004	0.005938335	Onbebouwde ruimte	2013
DS9040	10007	0.8807289	Onbebouwde ruimte	2013
FS5243	10000	0.477294356	Onbebouwde ruimte	2013
ES4441	10008	0.391707867	Onbebouwde ruimte	2013
ES9842	10005	0.132697403	Onbebouwde ruimte	2013
DS8138	10007	0.499937266	Onbebouwde ruimte	2013
FS4341	10003	0.93287611	Onbebouwde ruimte	2013
ES1639	10007	0.674260974	Onbebouwde ruimte	2013
FS2441	10003	0.915382981	Onbebouwde ruimte	2013
ES7040	10007	0.406579673	Onbebouwde ruimte	2013
FS7742	9999	0.143610671	Onbebouwde ruimte	2013
ES1539	10007	0.072375059	Onbebouwde ruimte	2013
FS2341	10004	0.722041607	Onbebouwde ruimte	2013
ES6940	10006	0.208747461	Onbebouwde ruimte	2013
FS7642	10000	0.166381717	Onbebouwde ruimte	2013
ES1439	10008	0.136486188	Onbebouwde ruimte	2013
