IDPlots	Periode	IDGroup	PlotWeight	StartPeriode	DateDendro	Reeks	Total	Totalrel	Totalcor	Totalrelcor	Max	FS	WL	HL	DW	Maxcor	FScor	WLcor	DWcor	FSrel	WLrel	HLrel	DWrel	FSrelcor	WLrelcor	DWrelcor	StandType	OwnerType	ForestType	ForestAge	Frag	pnv	Paired_1_2	fpnv	fPeriode	fpnvGroup	Weight	Year	Rand	FragInv
318102	1	318102_1	1	1	1999	4	44	0.463157894736842	28	0.388888888888889	95	12	8	4	20	72	8	7	9	0.6	0.32	0.2	0.666666666666667	0.5	0.333333333333333	0.6	loofhout	Private	D	recent	0.7189698	50	TRUE	50	1	Eiken-haagbeukenbos	1	1999	Volledig in bos	0.2810302
318102	2	318102_1	1	1	2012	4	33	0.347368421052632	24	0.333333333333333	95	10	5	6	12	72	8	4	6	0.5	0.2	0.3	0.4	0.5	0.19047619047619	0.4	loofhout	Private	E	recent	0.7189698	50	TRUE	50	2	Eiken-haagbeukenbos	1	2012	Volledig in bos	0.2810302
318103	1	318103_1	1	1	1999	4	26	0.273684210526316	18	0.25	95	12	2	6	6	72	8	2	2	0.6	0.08	0.3	0.2	0.5	0.0952380952380952	0.133333333333333	loofhout	Private	I	recent	0.6807916	50	FALSE	50	1	Eiken-haagbeukenbos	1	1999	Volledig in bos	0.3192084
318103	2	318103_2	1	2	2012	4	32	0.336842105263158	22	0.305555555555556	95	12	7	9	4	72	8	5	0	0.6	0.28	0.45	0.133333333333333	0.5	0.238095238095238	0	loofhout	Private	G	recent	0.6807916	50	FALSE	50	2	Eiken-haagbeukenbos	1	2012	Volledig in bos	0.3192084
318106	1	318106_1	1	1	1999	5	23	0.383333333333333	19	0.365384615384615	60	16	7	0	0	52	12	7	0	0.8	0.28	NA	0	0.75	0.333333333333333	0	gemengd loofhout	Private	NA	oud	0.7728814	78	FALSE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.2271186
318106	2	318106_2	0.64	2	2013	5	29	0.305263157894737	22	0.305555555555556	95	11	8	5	5	72	9	7	1	0.55	0.32	0.25	0.166666666666667	0.5625	0.333333333333333	0.0666666666666667	gemengd loofhout	Private	H	oud	0.7728814	78	FALSE	78	2	Arm Eiken-beukenbos	0.64	2013	Rand	0.2271186
318110	2	318110_2	1	2	2012	4	27	0.284210526315789	20	0.277777777777778	95	11	7	4	5	72	9	6	1	0.55	0.28	0.2	0.166666666666667	0.5625	0.285714285714286	0.0666666666666667	loofhout	Private	I	oud	0.6589761	50	FALSE	50	2	Eiken-haagbeukenbos	1	2012	Volledig in bos	0.3410239
318113	1	318113_1	1	1	1997	5	20	0.210526315789474	14	0.194444444444444	95	8	1	9	2	72	4	1	0	0.4	0.04	0.45	0.0666666666666667	0.25	0.0476190476190476	0	loofhout	Public	G	recent	NA	50	FALSE	50	1	Eiken-haagbeukenbos	1	1997	Volledig in bos	NA
318114	1	318114_1	1	1	1997	5	33	0.347368421052632	27	0.375	95	12	9	8	4	72	10	9	0	0.6	0.36	0.4	0.133333333333333	0.625	0.428571428571429	0	loofhout	Public	H	oud	0.9351646	78	TRUE	78	1	Arm Eiken-beukenbos	1	1997	Volledig in bos	0.0648354
318114	2	318114_1	1	1	2013	5	29	0.329545454545455	18	0.276923076923077	88	5	10	6	8	65	3	9	0	0.384615384615385	0.4	0.3	0.266666666666667	0.333333333333333	0.428571428571429	0	loofhout	Public	H	oud	0.9351646	78	TRUE	78	2	Arm Eiken-beukenbos	1	2013	Volledig in bos	0.0648354
318121	1	318121_1	1	1	1997	5	14	0.233333333333333	11	0.211538461538462	60	9	5	0	0	52	7	4	0	0.45	0.2	NA	0	0.4375	0.19047619047619	0	loofhout	Public	NA	oud	0.9670705	50	FALSE	50	1	Eiken-haagbeukenbos	1	1997	Volledig in bos	0.0329294999999999
318121	2	318121_2	1	2	2013	5	26	0.273684210526316	19	0.263888888888889	95	7	10	5	4	72	5	9	0	0.35	0.4	0.25	0.133333333333333	0.3125	0.428571428571429	0	loofhout	Public	H	oud	0.9670705	50	FALSE	50	2	Eiken-haagbeukenbos	1	2013	Volledig in bos	0.0329294999999999
318122	1	318122_1	1	1	1997	5	10	0.166666666666667	6	0.115384615384615	60	8	2	0	0	52	4	2	0	0.4	0.08	NA	0	0.25	0.0952380952380952	0	loofhout	Public	NA	oud	0.9407123	43	FALSE	43	1	Elzen-vogelkersbos	1	1997	Volledig in bos	0.0592877000000001
318122	2	318122_2	1	2	2013	5	20	0.227272727272727	15	0.230769230769231	88	7	5	6	2	65	5	4	0	0.538461538461538	0.2	0.3	0.0666666666666667	0.555555555555556	0.19047619047619	0	loofhout	Public	H	oud	0.9407123	43	FALSE	43	2	Elzen-vogelkersbos	1	2013	Volledig in bos	0.0592877000000001
318129	1	318129_1	1	1	1997	5	34	0.357894736842105	21	0.291666666666667	95	9	4	10	11	72	7	4	0	0.45	0.16	0.5	0.366666666666667	0.4375	0.19047619047619	0	loofhout	Public	H	oud	0.9744031	50	FALSE	50	1	Eiken-haagbeukenbos	1	1997	Volledig in bos	0.0255969
318129	2	318129_2	0.95	2	2013	5	21.95	0.231052631578947	16	0.222222222222222	95	9.95	5	5	2	72	6	5	0	0.4975	0.2	0.25	0.0666666666666667	0.375	0.238095238095238	0	loofhout	Public	H	oud	0.9744031	50	FALSE	50	2	Eiken-haagbeukenbos	0.95	2013	Rand	0.0255969
318137	1	318137_1	1	1	1997	5	13	0.216666666666667	11	0.211538461538462	60	10	3	0	0	52	8	3	0	0.5	0.12	NA	0	0.5	0.142857142857143	0	loofhout	Public	NA	oud	0.9632154	50	FALSE	50	1	Eiken-haagbeukenbos	1	1997	Volledig in bos	0.0367845999999999
318137	2	318137_2	1	2	2013	5	22	0.231578947368421	17	0.236111111111111	95	7	7	6	2	72	5	6	0	0.35	0.28	0.3	0.0666666666666667	0.3125	0.285714285714286	0	loofhout	Public	H	oud	0.9632154	50	FALSE	50	2	Eiken-haagbeukenbos	1	2013	Volledig in bos	0.0367845999999999
321005	1	321005_1	1	1	1999	2	35	0.368421052631579	26	0.361111111111111	95	12	7	11	5	72	8	6	1	0.6	0.28	0.55	0.166666666666667	0.5	0.285714285714286	0.0666666666666667	loofhout	Public	D	recent	0.6800853	43	TRUE	43	1	Elzen-vogelkersbos	1	1999	Volledig in bos	0.3199147
321005	2	321005_1	1	1	2011	2	44	0.463157894736842	35	0.486111111111111	95	12	9	12	11	72	8	8	7	0.6	0.36	0.6	0.366666666666667	0.5	0.380952380952381	0.466666666666667	loofhout	Private	D	recent	0.6800853	43	TRUE	43	2	Elzen-vogelkersbos	1	2011	Volledig in bos	0.3199147
321007	1	321007_1	1	1	1999	2	26	0.273684210526316	19	0.263888888888889	95	11	2	9	4	72	9	1	0	0.55	0.08	0.45	0.133333333333333	0.5625	0.0476190476190476	0	loofhout	Public	D	recent	NA	69	FALSE	69	1	Eiken-beukenbos	1	1999	Volledig in bos	NA
321036	1	321036_1	1	1	1999	3	14	0.233333333333333	10	0.192307692307692	60	12	2	0	0	52	8	2	0	0.6	0.08	NA	0	0.5	0.0952380952380952	0	loofhout	Public	NA	NA	0.6685346	40	TRUE	40	1	Elzen-vogelkersbos	1	1999	Volledig in bos	0.3314654
321036	2	321036_1	1	1	2011	3	29	0.305263157894737	22	0.305555555555556	95	10	4	10	5	72	8	3	1	0.5	0.16	0.5	0.166666666666667	0.5	0.142857142857143	0.0666666666666667	loofhout	Private	D	NA	0.6685346	40	TRUE	40	2	Elzen-vogelkersbos	1	2011	Volledig in bos	0.3314654
321038	2	321038_2	0.73	2	2011	2	23	0.242105263157895	15	0.208333333333333	95	8	5	6	4	72	4	5	0	0.4	0.2	0.3	0.133333333333333	0.25	0.238095238095238	0	loofhout	Private	I	recent	0.4276191	50	FALSE	50	2	Eiken-haagbeukenbos	0.73	2011	Rand	0.5723809
321042	1	321042_1	1	1	1999	3	26	0.433333333333333	21	0.403846153846154	60	16	10	0	0	52	12	9	0	0.8	0.4	NA	0	0.75	0.428571428571429	0	loofhout	Private	NA	oud	0.7217633	40	TRUE	40	1	Elzen-vogelkersbos	1	1999	Volledig in bos	0.2782367
321042	2	321042_1	1	1	2011	3	32	0.336842105263158	21	0.291666666666667	95	9	10	7	6	72	5	9	0	0.45	0.4	0.35	0.2	0.3125	0.428571428571429	0	loofhout	Private	D	oud	0.7217633	40	TRUE	40	2	Elzen-vogelkersbos	1	2011	Volledig in bos	0.2782367
321043	1	321043_1	1	1	1999	3	30	0.5	25	0.480769230769231	60	16	14	0	0	52	12	13	0	0.8	0.56	NA	0	0.75	0.619047619047619	0	loofhout	Private	NA	oud	0.7565581	43	TRUE	43	1	Elzen-vogelkersbos	1	1999	Volledig in bos	0.2434419
321043	2	321043_1	1	1	2011	3	43	0.452631578947368	34	0.472222222222222	95	13	15	9	6	72	9	12	4	0.65	0.6	0.45	0.2	0.5625	0.571428571428571	0.266666666666667	loofhout	Private	H	oud	0.7565581	43	TRUE	43	2	Elzen-vogelkersbos	1	2011	Volledig in bos	0.2434419
321044	2	321044_2	0.34	2	2011	3	31	0.326315789473684	24	0.333333333333333	95	14	8	6	3	72	10	7	1	0.7	0.32	0.3	0.1	0.625	0.333333333333333	0.0666666666666667	gemengd naaldhout	Private	E	recent	0.3480307	43	FALSE	43	2	Elzen-vogelkersbos	0.34	2011	Rand	0.6519693
321049	1	321049_1	1	1	1999	3	30	0.315789473684211	22	0.305555555555556	95	16	5	5	4	72	12	5	0	0.8	0.2	0.25	0.133333333333333	0.75	0.238095238095238	0	loofhout	Private	H	oud	0.7901878	78	FALSE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.2098122
321049	2	321049_2	1	2	2011	3	20	0.210526315789474	15	0.208333333333333	95	11	5	2	2	72	9	4	0	0.55	0.2	0.1	0.0666666666666667	0.5625	0.19047619047619	0	loofhout	Private	I	oud	0.7901878	78	FALSE	78	2	Arm Eiken-beukenbos	1	2011	Volledig in bos	0.2098122
321053	1	321053_1	1	1	1999	2	31	0.326315789473684	21	0.291666666666667	95	16	5	1	9	72	12	5	3	0.8	0.2	0.05	0.3	0.75	0.238095238095238	0.2	gemengd loofhout	Private	I	oud	0.7574035	78	TRUE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.2425965
321053	2	321053_1	1	1	2011	2	25	0.263157894736842	18	0.25	95	11	7	2	5	72	9	6	1	0.55	0.28	0.1	0.166666666666667	0.5625	0.285714285714286	0.0666666666666667	gemengd loofhout	Public	I	oud	0.7574035	78	TRUE	78	2	Arm Eiken-beukenbos	1	2011	Volledig in bos	0.2425965
321054	1	321054_1	1	1	1999	2	31	0.326315789473684	23	0.319444444444444	95	16	7	3	5	72	12	7	1	0.8	0.28	0.15	0.166666666666667	0.75	0.333333333333333	0.0666666666666667	loofhout	Private	H	recent	0.6364808	50	TRUE	50	1	Eiken-haagbeukenbos	1	1999	Volledig in bos	0.3635192
321054	2	321054_1	1	1	2011	2	24	0.252631578947368	19	0.263888888888889	95	11	8	3	2	72	9	7	0	0.55	0.32	0.15	0.0666666666666667	0.5625	0.333333333333333	0	loofhout	Private	H	recent	0.6364808	50	TRUE	50	2	Eiken-haagbeukenbos	1	2011	Volledig in bos	0.3635192
321055	1	321055_1	1	1	1999	2	33	0.347368421052632	25	0.347222222222222	95	16	11	1	5	72	12	11	1	0.8	0.44	0.05	0.166666666666667	0.75	0.523809523809524	0.0666666666666667	loofhout	Public	H	oud	0.8171824	50	TRUE	50	1	Eiken-haagbeukenbos	1	1999	Volledig in bos	0.1828176
321055	2	321055_1	1	1	2011	2	31	0.326315789473684	24	0.333333333333333	95	11	13	2	5	72	9	12	1	0.55	0.52	0.1	0.166666666666667	0.5625	0.571428571428571	0.0666666666666667	loofhout	Public	G	oud	0.8171824	50	TRUE	50	2	Eiken-haagbeukenbos	1	2011	Volledig in bos	0.1828176
321077	1	321077_1	1	1	1999	2	19	0.316666666666667	14	0.269230769230769	60	12	6	0	1	52	8	5	1	0.6	0.24	NA	0.0666666666666667	0.5	0.238095238095238	0.0666666666666667	loofhout	Private	NA	recent	0.4777781	68	TRUE	68	1	Eiken-beukenbos	1	1999	Volledig in bos	0.5222219
321077	2	321077_1	1	1	2011	2	26	0.273684210526316	20	0.277777777777778	95	10	4	9	3	72	8	2	1	0.5	0.16	0.45	0.1	0.5	0.0952380952380952	0.0666666666666667	loofhout	Private	I	recent	0.4777781	68	TRUE	68	2	Eiken-beukenbos	1	2011	Volledig in bos	0.5222219
321081	1	321081_1	1	1	1999	3	33	0.4125	28	0.388888888888889	80	16	13	4	0	72	12	12	0	0.8	0.52	0.2	0	0.75	0.571428571428571	0	loofhout	Private	I	oud	0.8301817	50	TRUE	50	1	Eiken-haagbeukenbos	1	1999	Volledig in bos	0.1698183
321081	2	321081_1	1	1	2011	3	32	0.336842105263158	25	0.347222222222222	95	14	13	1	4	72	12	12	0	0.7	0.52	0.05	0.133333333333333	0.75	0.571428571428571	0	loofhout	Private	G	oud	0.8301817	50	TRUE	50	2	Eiken-haagbeukenbos	1	2011	Volledig in bos	0.1698183
321082	2	321082_2	0.83	2	2011	3	33	0.347368421052632	26	0.361111111111111	95	16	13	2	2	72	12	12	0	0.8	0.52	0.1	0.0666666666666667	0.75	0.571428571428571	0	loofhout	Private	G	NA	0.3851294	50	FALSE	50	2	Eiken-haagbeukenbos	0.83	2011	Rand	0.6148706
321120	1	321120_1	1	1	1999	2	33	0.347368421052632	22	0.305555555555556	95	8	11	8	6	72	4	10	0	0.4	0.44	0.4	0.2	0.25	0.476190476190476	0	loofhout	Private	D	recent	0.6002957	40	TRUE	40	1	Elzen-vogelkersbos	1	1999	Volledig in bos	0.3997043
321120	2	321120_1	1	1	2010	2	38	0.4	25	0.347222222222222	95	7	11	10	10	72	5	10	0	0.35	0.44	0.5	0.333333333333333	0.3125	0.476190476190476	0	loofhout	Private	C	recent	0.6002957	40	TRUE	40	2	Elzen-vogelkersbos	1	2010	Volledig in bos	0.3997043
321131	2	321131_2	0.73	2	2011	3	18	0.189473684210526	11	0.152777777777778	95	10	2	1	5	72	8	1	1	0.5	0.08	0.05	0.166666666666667	0.5	0.0476190476190476	0.0666666666666667	gemengd naaldhout	Private	E	recent	0.2358771	50	FALSE	50	2	Eiken-haagbeukenbos	0.73	2011	Rand	0.7641229
321132	1	321132_1	1	1	1999	3	27	0.284210526315789	21	0.291666666666667	95	16	7	1	3	72	12	7	1	0.8	0.28	0.05	0.1	0.75	0.333333333333333	0.0666666666666667	loofhout	Private	H	oud	0.7497603	50	TRUE	50	1	Eiken-haagbeukenbos	1	1999	Volledig in bos	0.2502397
321132	2	321132_1	1	1	2011	3	24	0.252631578947368	18	0.25	95	7	8	7	2	72	5	6	0	0.35	0.32	0.35	0.0666666666666667	0.3125	0.285714285714286	0	loofhout	Private	I	oud	0.7497603	50	TRUE	50	2	Eiken-haagbeukenbos	1	2011	Volledig in bos	0.2502397
321134	1	321134_1	1	1	1999	2	23	0.242105263157895	15	0.208333333333333	95	8	4	7	4	72	4	4	0	0.4	0.16	0.35	0.133333333333333	0.25	0.19047619047619	0	loofhout	Private	E	recent	0.3246172	50	FALSE	50	1	Eiken-haagbeukenbos	1	1999	Volledig in bos	0.6753828
321134	2	321134_2	0.85	2	2010	2	34	0.357894736842105	26	0.361111111111111	95	12	6	12	4	72	10	4	0	0.6	0.24	0.6	0.133333333333333	0.625	0.19047619047619	0	loofhout	Private	E	recent	0.3246172	50	FALSE	50	2	Eiken-haagbeukenbos	0.85	2010	Rand	0.6753828
321136	1	321136_1	1	1	1999	2	29	0.305263157894737	20	0.277777777777778	95	8	2	13	6	72	4	1	2	0.4	0.08	0.65	0.2	0.25	0.0476190476190476	0.133333333333333	loofhout	Private	C	recent	0.544015	40	TRUE	40	1	Elzen-vogelkersbos	1	1999	Volledig in bos	0.455985
321136	2	321136_1	1	1	2010	2	22	0.278481012658228	14	0.25	79	4	3	13	2	56	0	1	0	1	0.12	0.65	0.0666666666666667	NA	0.0476190476190476	0	NA	Public	C	recent	0.544015	40	TRUE	40	2	Elzen-vogelkersbos	1	2010	Volledig in bos	0.455985
321137	1	321137_1	1	1	1999	3	9	0.15	7	0.134615384615385	60	10	-1	0	0	52	8	-1	0	0.5	-0.04	NA	0	0.5	-0.0476190476190476	0	loofhout	Private	NA	recent	0.5304163	43	FALSE	43	1	Elzen-vogelkersbos	1	1999	Volledig in bos	0.4695837
321137	2	321137_2	0.91	2	2011	3	26	0.273684210526316	19	0.263888888888889	95	12	4	7	3	72	8	3	1	0.6	0.16	0.35	0.1	0.5	0.142857142857143	0.0666666666666667	loofhout	Private	D	recent	0.5304163	43	FALSE	43	2	Elzen-vogelkersbos	0.91	2011	Rand	0.4695837
321140	1	321140_1	1	1	1999	3	23	0.383333333333333	19	0.365384615384615	60	12	11	0	0	52	8	11	0	0.6	0.44	NA	0	0.5	0.523809523809524	0	loofhout	Private	NA	oud	0.6765113	50	FALSE	50	1	Eiken-haagbeukenbos	1	1999	Volledig in bos	0.3234887
321148	1	321148_1	1	1	1999	3	29	0.305263157894737	21	0.291666666666667	95	13	7	5	4	72	9	7	0	0.65	0.28	0.25	0.133333333333333	0.5625	0.333333333333333	0	loofhout	Private	H	oud	0.6844891	78	TRUE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.3155109
321148	2	321148_1	1	1	2011	3	21	0.221052631578947	16	0.222222222222222	95	11	5	3	2	72	9	4	0	0.55	0.2	0.15	0.0666666666666667	0.5625	0.19047619047619	0	loofhout	Private	H	oud	0.6844891	78	TRUE	78	2	Arm Eiken-beukenbos	1	2011	Volledig in bos	0.3155109
321156	1	321156_1	1	1	1999	3	19	0.316666666666667	15	0.288461538461538	60	16	3	0	0	52	12	3	0	0.8	0.12	NA	0	0.75	0.142857142857143	0	loofhout	Private	NA	recent	0.4683015	78	TRUE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.5316985
321156	2	321156_1	1	1	2011	3	28	0.294736842105263	20	0.277777777777778	95	13	7	4	4	72	9	7	0	0.65	0.28	0.2	0.133333333333333	0.5625	0.333333333333333	0	loofhout	Private	I	recent	0.4683015	78	TRUE	78	2	Arm Eiken-beukenbos	1	2011	Volledig in bos	0.5316985
321159	1	321159_1	1	1	1999	2	21	0.35	17	0.326923076923077	60	12	9	0	0	52	8	9	0	0.6	0.36	NA	0	0.5	0.428571428571429	0	loofhout	Private	NA	oud	0.7389971	40	TRUE	40	1	Elzen-vogelkersbos	1	1999	Volledig in bos	0.2610029
321159	2	321159_1	1	1	2010	2	48	0.505263157894737	38	0.527777777777778	95	13	10	15	10	72	9	8	6	0.65	0.4	0.75	0.333333333333333	0.5625	0.380952380952381	0.4	loofhout	Private	D	oud	0.7389971	40	TRUE	40	2	Elzen-vogelkersbos	1	2010	Volledig in bos	0.2610029
322006	1	322006_1	1	1	1999	10	21	0.221052631578947	13	0.180555555555556	95	8	8	1	4	72	4	8	0	0.4	0.32	0.05	0.133333333333333	0.25	0.380952380952381	0	loofhout	Private	I	recent	0.8246114	68	TRUE	68	1	Eiken-beukenbos	1	1999	Volledig in bos	0.1753886
322006	2	322006_1	1	1	2017	10	23	0.242105263157895	17	0.236111111111111	95	9	10	2	2	72	5	10	0	0.45	0.4	0.1	0.0666666666666667	0.3125	0.476190476190476	0	loofhout	Private	I	recent	0.8246114	68	TRUE	68	2	Eiken-beukenbos	1	2017	Volledig in bos	0.1753886
322007	1	322007_1	1	1	1999	10	23	0.242105263157895	14	0.194444444444444	95	12	0	7	4	72	8	-1	0	0.6	0	0.35	0.133333333333333	0.5	-0.0476190476190476	0	gemengd naaldhout	Private	I	recent	0.6089582	78	FALSE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.3910418
322007	2	322007_2	0.56	2	2017	10	24	0.252631578947368	17	0.236111111111111	95	12	3	6	3	72	8	2	1	0.6	0.12	0.3	0.1	0.5	0.0952380952380952	0.0666666666666667	naaldhout	Private	E	recent	0.6089582	78	FALSE	78	2	Arm Eiken-beukenbos	0.56	2017	Rand	0.3910418
322008	1	322008_1	1	1	1999	10	13	0.144444444444444	9	0.134328358208955	90	9	1	1	2	67	7	1	0	0.6	0.04	0.05	0.0666666666666667	0.636363636363636	0.0476190476190476	0	gemengd loofhout	Public	I	oud	0.6617556	78	FALSE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.3382444
322008	2	322008_2	1	2	2017	10	27	0.284210526315789	17	0.236111111111111	95	14	6	3	4	72	10	4	0	0.7	0.24	0.15	0.133333333333333	0.625	0.19047619047619	0	loofhout	Public	I	oud	0.6617556	78	FALSE	78	2	Arm Eiken-beukenbos	1	2017	Volledig in bos	0.3382444
322013	1	322013_1	1	1	1999	10	19	0.316666666666667	14	0.269230769230769	60	16	2	0	1	52	12	1	1	0.8	0.08	NA	0.0666666666666667	0.75	0.0476190476190476	0.0666666666666667	loofhout	Private	NA	recent	NA	68	FALSE	68	1	Eiken-beukenbos	1	1999	Volledig in bos	NA
322024	1	322024_1	1	1	1999	10	15	0.157894736842105	7	0.0972222222222222	95	8	1	2	4	72	4	1	0	0.4	0.04	0.1	0.133333333333333	0.25	0.0476190476190476	0	naaldhout	Public	I	recent	0.7740812	68	TRUE	68	1	Eiken-beukenbos	1	1999	Volledig in bos	0.2259188
322024	2	322024_1	1	1	2017	10	20	0.210526315789474	14	0.194444444444444	95	10	4	2	4	72	8	4	0	0.5	0.16	0.1	0.133333333333333	0.5	0.19047619047619	0	naaldhout	Public	I	recent	0.7740812	68	TRUE	68	2	Eiken-beukenbos	1	2017	Volledig in bos	0.2259188
322038	2	322038_2	0.98	2	2017	10	22	0.231578947368421	17	0.236111111111111	95	10	5	5	2	72	8	4	0	0.5	0.2	0.25	0.0666666666666667	0.5	0.19047619047619	0	loofhout	Public	I	NA	0.278967	68	FALSE	68	2	Eiken-beukenbos	0.98	2017	Rand	0.721033
322056	1	322056_1	1	1	1999	10	25	0.3125	20	0.277777777777778	80	16	4	3	2	72	12	3	2	0.8	0.16	0.15	0.133333333333333	0.75	0.142857142857143	0.133333333333333	loofhout	Private	I	recent	0.5858068	68	FALSE	68	1	Eiken-beukenbos	1	1999	Volledig in bos	0.4141932
322056	2	322056_2	1	2	2017	10	25	0.263157894736842	19	0.263888888888889	95	11	7	2	5	72	9	7	1	0.55	0.28	0.1	0.166666666666667	0.5625	0.333333333333333	0.0666666666666667	loofhout	Private	I	recent	0.5858068	68	FALSE	68	2	Eiken-beukenbos	1	2017	Volledig in bos	0.4141932
322081	2	322081_2	0.91	2	2009	1	41	0.431578947368421	32	0.444444444444444	95	12	7	14	8	72	8	6	4	0.6	0.28	0.7	0.266666666666667	0.5	0.285714285714286	0.266666666666667	loofhout	Private	D	NA	0.5552003	40	FALSE	40	2	Elzen-vogelkersbos	0.91	2009	Rand	0.4447997
322089	1	322089_1	1	1	1999	1	20	0.333333333333333	16	0.307692307692308	60	16	3	0	1	52	12	3	1	0.8	0.12	NA	0.0666666666666667	0.75	0.142857142857143	0.0666666666666667	gemengd naaldhout	Private	NA	recent	0.7347544	40	TRUE	40	1	Elzen-vogelkersbos	1	1999	Volledig in bos	0.2652456
322089	2	322089_1	1	1	2009	1	28	0.294736842105263	18	0.25	95	7	9	4	8	72	5	7	2	0.35	0.36	0.2	0.266666666666667	0.3125	0.333333333333333	0.133333333333333	loofhout	Private	I	recent	0.7347544	40	TRUE	40	2	Elzen-vogelkersbos	1	2009	Volledig in bos	0.2652456
322091	2	322091_2	0.54	2	2009	1	26	0.273684210526316	18	0.25	95	12	5	6	3	72	8	3	1	0.6	0.2	0.3	0.1	0.5	0.142857142857143	0.0666666666666667	loofhout	Private	F	NA	NA	68	FALSE	68	2	Eiken-beukenbos	0.54	2009	Rand	NA
322092	1	322092_1	1	1	1999	1	19	0.316666666666667	15	0.288461538461538	60	16	2	0	1	52	12	2	1	0.8	0.08	NA	0.0666666666666667	0.75	0.0952380952380952	0.0666666666666667	loofhout	Public	NA	NA	0.5849525	68	FALSE	68	1	Eiken-beukenbos	1	1999	Volledig in bos	0.4150475
322092	2	322092_2	1	2	2009	1	28	0.294736842105263	20	0.277777777777778	95	10	5	8	5	72	8	3	1	0.5	0.2	0.4	0.166666666666667	0.5	0.142857142857143	0.0666666666666667	loofhout	Public	I	NA	0.5849525	68	FALSE	68	2	Eiken-beukenbos	1	2009	Volledig in bos	0.4150475
322095	1	322095_1	1	1	1999	10	11	0.183333333333333	7	0.134615384615385	60	8	3	0	0	52	4	3	0	0.4	0.12	NA	0	0.25	0.142857142857143	0	loofhout	Private	NA	recent	NA	43	FALSE	43	1	Elzen-vogelkersbos	1	1999	Volledig in bos	NA
322097	1	322097_1	1	1	1999	1	21	0.221052631578947	15	0.208333333333333	95	8	2	9	2	72	4	2	0	0.4	0.08	0.45	0.0666666666666667	0.25	0.0952380952380952	0	loofhout	Public	D	oud	0.7951741	40	TRUE	40	1	Elzen-vogelkersbos	1	1999	Volledig in bos	0.2048259
322097	2	322097_1	1	1	2009	1	25	0.263157894736842	18	0.25	95	10	4	6	5	72	8	3	1	0.5	0.16	0.3	0.166666666666667	0.5	0.142857142857143	0.0666666666666667	loofhout	Public	D	oud	0.7951741	40	TRUE	40	2	Elzen-vogelkersbos	1	2009	Volledig in bos	0.2048259
322104	1	322104_1	1	1	1999	10	25	0.263157894736842	19	0.263888888888889	95	14	2	7	2	72	10	2	0	0.7	0.08	0.35	0.0666666666666667	0.625	0.0952380952380952	0	loofhout	Public	D	recent	0.5618293	43	FALSE	43	1	Elzen-vogelkersbos	1	1999	Volledig in bos	0.4381707
322104	2	322104_2	1	2	2017	10	26	0.273684210526316	22	0.305555555555556	95	12	3	4	7	72	10	3	5	0.6	0.12	0.2	0.233333333333333	0.625	0.142857142857143	0.333333333333333	loofhout	Private	D	recent	0.5618293	43	FALSE	43	2	Elzen-vogelkersbos	1	2017	Volledig in bos	0.4381707
322105	1	322105_1	1	1	1999	1	9	0.15	7	0.134615384615385	60	6	3	0	0	52	4	3	0	0.3	0.12	NA	0	0.25	0.142857142857143	0	loofhout	Private	NA	recent	0.6764852	40	FALSE	40	1	Elzen-vogelkersbos	1	1999	Volledig in bos	0.3235148
322105	2	322105_2	0.83	2	2009	1	31.4	0.330526315789474	27	0.375	95	9.4	6	11	5	72	10	5	1	0.47	0.24	0.55	0.166666666666667	0.625	0.238095238095238	0.0666666666666667	loofhout	Private	D	recent	0.6764852	40	FALSE	40	2	Elzen-vogelkersbos	0.83	2009	Rand	0.3235148
322106	1	322106_1	1	1	1999	1	20	0.333333333333333	15	0.288461538461538	60	16	4	0	0	52	12	3	0	0.8	0.16	NA	0	0.75	0.142857142857143	0	loofhout	Public	NA	oud	0.8160489	78	FALSE	78	1	Arm Eiken-beukenbos	1	1999	Volledig in bos	0.1839511
322106	2	322106_2	1	2	2009	1	23	0.242105263157895	14	0.194444444444444	95	9	5	4	5	72	5	4	1	0.45	0.2	0.2	0.166666666666667	0.3125	0.19047619047619	0.0666666666666667	loofhout	Public	I	oud	0.8160489	78	FALSE	78	2	Arm Eiken-beukenbos	1	2009	Volledig in bos	0.1839511
322112	1	322112_1	1	1	1999	10	14	0.233333333333333	10	0.192307692307692	60	12	2	0	0	52	8	2	0	0.6	0.08	NA	0	0.5	0.0952380952380952	0	loofhout	Private	NA	NA	0.6886023	23	FALSE	23	1	Elzenbroekbos	1	1999	Volledig in bos	0.3113977
322112	2	322112_2	1	2	2017	10	30	0.315789473684211	21	0.291666666666667	95	10	6	7	7	72	8	5	1	0.5	0.24	0.35	0.233333333333333	0.5	0.238095238095238	0.0666666666666667	loofhout	Private	D	NA	0.6886023	23	FALSE	23	2	Elzenbroekbos	1	2017	Volledig in bos	0.3113977
